super_opeid,female,par_mean,k_mean,Web,name,region,state,zip,tier,tier_name,type,iclevel,public,hbcu,flagship,ipeds_enrollment_2013,sticker_price_2013,grad_rate_150_p_2013,sat_avg_2013,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000,acc_rate_2013,female_norm,enrollment_norm,price_norm,grad_norm,sat_norm,netprice_norm,acceptance_norm,mr_q1,mr_q2,mr_q3,mr_q4,mr_q5,mr_q0
10736,0.60000002,66558.90023,31788.31001,www.mtc.edu,Marion Technical College,2,OH,43302,9,Two-year (public and private not-for-profit),1,2,1,0,0,2698,4414,0.2,,7138,,29600,0.003573556,0.044669446,0.007742704,0.001191185,0,35.496181,27.862595,0,16.412214,20.229008,0,0,,0.59867332,0.011416739,0.066327349,0.183505155,,0.193080252,,0.45280507,0.49329567,0.52006721,0.52682203,0.56300521,0.51282787
2765,0.56272399,150139.7228,69629.66282,www.marist.edu,Marist College,1,NY,12601,6,Selective private,2,1,0,0,0,5566,32500,0.803729146,,22779,0.62550002,54400,0.012518566,0.048164651,0.047740292,0.005304477,8.9690723,17.319588,0.72164947,1.8556701,16.28866,13.711341,41.134022,0,0.37449998,0.561273655,0.023814773,0.629127926,0.799682324,,0.560965284,0.336761708,0.61250907,0.66791838,0.69498646,0.73052633,0.73908198,0.72002411
3863,0.56335974,208558.6515,78047.21898,www.marquette.edu,Marquette University,2,WI,53233,4,Highly selective private,2,1,0,0,0,8365,35930,0.782440641,1195,18795,0.42550001,55600,0.043223053,0.048692636,0.036686234,0.022278549,7.404891,19.701086,11.956522,3.5326085,5.706522,21.467392,30.230978,0,0.57449999,0.561911514,0.035914528,0.697859891,0.777954881,0.568389058,0.467259385,0.548828312,0.67409277,0.68192744,0.7105965,0.73652774,0.74904662,0.73605627
2944,0.49070099,90697.00203,36688.90402,www.mhc.edu,Mars Hill University,3,NC,28754,6,Selective private,2,1,0,0,0,1426,27590,0.381756757,920,17268,0.35530001,32800,0.004922067,0.10746513,0.013125513,0.013945857,10,17.894737,2.6315789,6.8421054,4.2105265,18.421053,40,0,0.64469999,0.489011773,0.005918029,0.530739019,0.369009473,0.234042553,0.431343494,0.623263686,0.46674159,0.53861439,0.5623185,0.57364964,0.57638001,0.55378902
3815,0.53589088,92498.5931,41528.67147,www.marshall.edu,Marshall University,3,WV,25755,5,Selective public,1,1,1,0,0,9756,6526,0.448254746,985,6395,0.2132,35100,0.007916703,0.038206697,0.004818862,0.007830652,2.9530201,18.590605,14.161074,13.221477,8.7248316,12.416108,29.86577,0.067114092,0.7868,0.534351546,0.041927661,0.108648605,0.436878555,0.313069909,0.175604478,0.773937011,0.50418878,0.52353609,0.55668414,0.58113104,0.61235082,0.5673905
1875,0.45702592,71407.30469,36955.59245,www.iavalley.edu,Marshalltown Community College,2,IA,50158,9,Two-year (public and private not-for-profit),1,2,1,0,0,2101,4296,0.242009132,,8546,,30400,0.008189263,0.035031848,0.021838035,0.001364877,,,,,,,,,,0.455225011,0.008835977,0.063962809,0.226380455,,0.226197196,,0.48356304,0.52484113,0.5470767,0.60397834,0.58924413,0.5589034
7988,0.66129035,51348.22933,23966.72174,www.martin.cc.edu,Martin Community College,3,NC,27892,9,Two-year (public and private not-for-profit),1,2,1,0,0,799,2238,0.079710145,,4318,,21800,0.001501501,0.52402401,0.003003003,0,0,34.722221,32.638889,4.8611112,0,2.7777777,0,25,,0.660166935,0.003207581,0.022723629,0.060735096,,0.126752281,,0.3750512,0.45298666,0.43527773,0.47277722,0.5041253,0.42897597
3504,,60384.85417,33796.81576,www.martinmethodist.edu,Martin Methodist College,3,TN,38478,8,Nonselective four-year private not-for-profit,2,1,0,0,0,1144,23100,0.427906977,,13945,,29100,0.001718213,0.10652921,0.01718213,0.16151203,2.7522936,38.532108,0,40.366974,4.5871558,0,13.761468,0,,,0.004698976,0.440766271,0.416111244,,0.353184683,,0.53391057,0.40802598,0.54040354,0.56245875,0.62646484,0.52921766
3723,0.99710143,98419.53385,38948.4401,www.mbc.edu,Mary Baldwin College,3,VA,24401,6,Selective private,2,1,0,0,0,1441,29595,0.390756303,970,16641,0.1165,36800,0.016570605,0.15057637,0.030979827,0.016570605,13.422819,24.496645,3.3557048,1.0067115,2.0134227,7.0469799,48.657719,0,0.8835,0.997091816,0.005982873,0.570916159,0.378194577,0.294832827,0.416596105,0.876471209,0.57032025,0.57820266,0.56708217,0.57152778,0.59645963,0.57828879
2080,0.59152216,175654.4553,37627.49088,www.mica.edu,Maryland Institute College Of Art,3,MD,21217,8,Nonselective four-year private not-for-profit,2,1,0,0,0,1896,42390,0.727272727,1165,26150,0.4197,31400,0.04534005,0.028337531,0.028337531,0.04534005,94.298248,0,0,0,0,5.7017546,0,0,0.5803,0.590167341,0.007949785,0.827308432,0.721649485,0.531914894,0.640253081,0.554978254,0.57813197,0.46560395,0.51996046,0.53768766,0.56298864,0.5445739
10474,0.5090909,298825.9479,34001.24089,www.marymountpv.edu,Marymount California University,4,CA,90275,8,Nonselective four-year private not-for-profit,2,1,0,0,0,1033,31932,,,17987,,32600,0.085324235,0.062571101,0.14334472,0.17633675,0,0,0,100,0,0,0,0,,0.507462677,0.004219136,0.617746072,,,0.448254775,,0.56572384,0.51202369,0.44123089,0.48255742,0.50625771,0.50293195
2769,0.73212671,182420.3035,44779.54585,www.mmm.edu,Marymount Manhattan College,1,NY,10021,6,Selective private,2,1,0,0,0,1833,27636,0.442553191,1055,25600,0.25369999,39500,0.046455748,0.22226672,0.16499799,0.049259111,35.016834,14.141414,4.3771043,1.6835017,0,3.030303,41.750839,0,0.74630001,0.731238241,0.007677444,0.531660789,0.431059443,0.398176292,0.627316775,0.730993537,0.58068395,0.56505215,0.57716823,0.58492583,0.57128835,0.57498765
3724,0.74557823,157915.8234,49203.4754,www.marymount.edu,Marymount University,3,VA,22207,6,Selective private,2,1,0,0,0,2396,27470,0.575757576,1005,19828,0.17479999,49600,0.069361277,0.1511976,0.07185629,0.12325349,11.69978,14.128035,31.78808,10.375276,1.3245033,11.037527,19.646799,0,0.82520001,0.744734377,0.010111228,0.528334402,0.567010309,0.337386018,0.49155612,0.814653808,0.56761312,0.66809469,0.61262947,0.65263534,0.65344948,0.64025611
3505,0.54992199,100031.3064,46265.20298,www.maryvillecollege.edu,Maryville College,3,TN,37804,6,Selective private,2,1,0,0,0,1168,31754,0.558359621,985,10644,0.27410001,36500,0.009164969,0.053971488,0.035641547,0.029531568,12.254902,24.019608,1.4705882,2.9411764,2.4509804,23.039215,33.823528,0,0.72589999,0.548429194,0.004802725,0.614179224,0.549253634,0.313069909,0.275543325,0.709362723,0.55702251,0.60582948,0.56706542,0.63008428,0.62615061,0.60782284
2482,0.76302081,114975.1812,50600.60954,www.maryville.edu,Maryville University Of Saint Louis,2,MO,63141,6,Selective private,2,1,0,0,0,2829,25884,0.673469388,1045,22365,0.23890001,44500,0.014380101,0.047026817,0.007384376,0.036921881,8.0808077,35.353535,23.838385,1.8181818,1.6161616,5.0505052,24.242424,0,0.76109999,0.762234809,0.011983037,0.496553382,0.666736798,0.386018237,0.551227773,0.746686444,0.54369307,0.60075003,0.66158205,0.65253115,0.63964462,0.63888532
3296,0.731677,99943.37028,42903.32464,www.marywood.edu,Marywood University,1,PA,18509,6,Selective private,2,1,0,0,0,2148,31695,0.651105651,1030,19018,0.287,38000,0.011808577,0.00932256,0.008701056,0.019266626,17.378048,20.42683,10.060976,2.1341465,9.1463413,8.5365849,32.317074,0,0.713,0.73078704,0.009039152,0.612996954,0.643911953,0.367781155,0.472504469,0.695684438,0.46213117,0.55822444,0.60046285,0.65696782,0.65494394,0.61649495
2171,0.45069307,115748.1769,35527.0521,www.massbay.edu,Massachusetts Bay Community College,1,MA,2481,9,Two-year (public and private not-for-profit),1,2,1,0,0,5377,4176,0.138927098,,10829,,37300,0.03880664,0.12404666,0.070210859,0.038582325,0.45731708,16.463415,38.262196,19.969513,5.3353658,16.158537,0,3.3536584,,0.448871156,0.022997748,0.061558192,0.121173017,,0.279894628,,0.5025633,0.50417006,0.51064175,0.53728682,0.54360157,0.52420372
2180,0.62433153,123966.8098,37527.61468,www.massart.edu,Massachusetts College Of Art And Design,1,MA,2115,7,Nonselective four-year public,1,1,1,0,0,2120,11225,0.738181818,1070,15601,0.30180001,34000,0.030616838,0.027465105,0.03196758,0.038721297,94.520546,0,0,0,0,0,5.4794521,0,0.69819999,0.623085532,0.008918112,0.202809394,0.732783505,0.416413374,0.392134726,0.6799915,0.49291852,0.57988375,0.524997,0.56448996,0.53510648,0.54359609
2187,0.60761344,94130.05305,40879.06279,www.mcla.edu,Massachusetts College Of Liberal Arts,1,MA,1247,5,Selective public,1,1,1,0,0,1538,8975,0.565868263,975,11550,0.32800001,36400,0.010814708,0.045421775,0.024513338,0,21.100918,26.911316,0,3.9755352,0,15.596331,32.415901,0,0.67199999,0.606311992,0.006402193,0.157722828,0.556917094,0.300911854,0.296852949,0.652210776,0.52543372,0.61434788,0.53026456,0.60776985,0.59176123,0.58111972
2178,0.4281022,242345.7549,168951.4778,web.mit.edu/,Massachusetts Institute Of Technology,1,MA,2139,1,Ivy Plus,2,1,0,0,0,4528,45016,0.93071161,1495,5554,0.91850001,91600,0.27383748,0.062940344,0.11061531,0.084546737,1.1173184,5.6664004,0,1.5961692,0,84.517159,7.102953,0,0.08149999,0.426205358,0.019327618,0.879929465,0.929282984,0.933130699,0.15582369,0.026084159,0.76112491,0.79295468,0.78452414,0.81229353,0.82275754,0.8121534
2181,0.1295972,148180.0617,92945.79612,www.maritime.edu,Massachusetts Maritime Academy,1,MA,2532,5,Selective public,1,1,1,0,0,1376,7250,0.671755725,1110,7115,0.2274,79500,0.004819277,0.004819277,0.013253012,0.008433735,0,0,0,0,0,79.411766,0,20.588236,0.7726,0.126710292,0.005701885,0.12315646,0.664987802,0.465045593,0.192539279,0.758880283,0.77576733,0.79009205,0.78597182,0.81831318,0.82798141,0.81431878
2177,0.49735957,85426.16775,34849.05194,www.massasoit.mass.edu,Massasoit Community College,1,MA,2302,9,Two-year (public and private not-for-profit),1,2,1,0,0,8272,4296,0.151965066,,7840,,30600,0.013420817,0.11601551,0.021324188,0.00775425,3.1506848,22.739725,23.150684,25.890411,9.7260275,13.287672,0,2.0547945,,0.495692438,0.0355125,0.063962809,0.134479809,,0.209591683,,0.4698219,0.50299698,0.51949596,0.54514325,0.5538975,0.52765644
1220,0.56162244,142117.1266,46047.74651,www.masters.edu,Master's College & Seminary ,4,CA,91321,6,Selective private,2,1,0,0,0,1112,29860,0.536231884,1090,20083,0.3863,40900,0.037567083,0.025939178,0.058139537,0.02057245,8.7136936,29.460581,0,13.278008,31.120333,6.2240667,11.20332,0,0.6137,0.560168451,0.004560644,0.576226355,0.526669655,0.440729483,0.497553862,0.590393375,0.50976104,0.54979056,0.50490063,0.51777178,0.53955609,0.52699727
11197,0.61515152,54350.17325,22405.37376,www.mayland.edu,Mayland Community College,3,NC,28777,9,Two-year (public and private not-for-profit),1,2,1,0,0,1254,2538,0.342245989,,9928,,22900,0.002022245,0.029322548,0.008088979,0,0,24,12,9,9,21.5,0,24.5,,0.613875074,0.005174493,0.028735172,0.328684051,,0.258702606,,0.39966422,0.39223927,0.45737237,0.42161345,0.50306463,0.4206523
5608,0.53264093,57052.26473,27850.09249,,Maynard A. Traviss Career Center,3,FL,33803,9,Two-year (public and private not-for-profit),1,2,1,0,0,446,3251,0.798219585,,6805,,27300,0.056621004,0.15410958,0.076940641,0,0,8.9783278,61.300308,0,0,0,0,29.721361,,0.531090817,0.001681602,0.043022603,0.794059164,,0.185247907,,0.42680392,0.44246089,0.46857497,0.48617828,0.47436485,0.45555869
2993,0.50432277,74993.64929,41996.5863,www.mayvillestate.edu,Mayville State University,2,ND,58257,5,Selective public,1,1,1,0,0,1036,6489,0.360465116,,8954,,34000,0.00257732,0.006443299,0.007731959,0.032216493,0.84745765,34.745762,0,5.9322033,0,6.7796612,51.694916,0,,0.502678733,0.004232104,0.107907182,0.34727883,,0.235793584,,0.5829044,0.60249168,0.60128874,0.62157071,0.61137784,0.60751384
2109,0.55265611,141780.5287,56273.79824,www.mcdaniel.edu,McDaniel College,3,MD,21157,6,Selective private,2,1,0,0,0,1692,38350,0.717539863,1090,13883,0.2413,44600,0.017391304,0.058385093,0.014285714,0.047204968,15.384615,13.461538,0,10.989011,4.3956046,9.6153841,46.153847,0,0.7587,0.551172382,0.007067917,0.746352998,0.711715943,0.440729483,0.351726409,0.744141655,0.64189041,0.64715666,0.6586538,0.70035446,0.70027739,0.68718112
8085,0.57936507,54833.30154,24777.40324,www.mcdowelltech.edu,McDowell Technical Community College,3,NC,28752,9,Two-year (public and private not-for-profit),1,2,1,0,0,1152,1776,0.27388535,,4943,,26000,0.013035382,0.059590317,0.009310987,0.008379889,5.3892217,28.143713,13.772455,10.179641,8.9820356,12.57485,2.3952096,18.562874,,0.577969929,0.004733559,0.013465854,0.258913914,,0.14145263,,0.40803486,0.41892323,0.44599435,0.45042288,0.5349794,0.4386045
7691,0.51915503,110710.9732,36659.7163,www.mchenry.edu,McHenry County College,2,IL,60012,9,Two-year (public and private not-for-profit),1,2,1,0,0,7023,9648,0.241452991,,5957,,28400,0.009830908,0.003145891,0.037357453,0.004522218,0,23.873875,21.471472,45.495499,2.2522523,5.1051054,0,1.8018018,,0.517560188,0.030113216,0.171208721,0.225812847,,0.165302474,,0.52237266,0.51128459,0.53961515,0.55621833,0.5609839,0.54929292
1722,0.59718668,99608.1955,46573.18152,www.mckendree.edu,McKendree University,2,IL,62254,6,Selective private,2,1,0,0,0,2358,26900,0.483221477,1030,12931,0.37110001,42500,0.007526342,0.1018565,0.015052685,0.018564977,4.1420116,28.205128,17.75148,0.19723865,0,17.75148,31.952663,0,0.62889999,0.595850649,0.009946958,0.516912472,0.472566249,0.367781155,0.329334839,0.606510425,0.52735585,0.61025578,0.64009404,0.64258164,0.66065478,0.63655567
3590,0.60720962,69988.31968,32454.44816,www.mclennan.edu,McLennan Community College,3,TX,76708,9,Two-year (public and private not-for-profit),1,2,1,0,0,8555,3192,0.187888199,,6849,,30500,0.012388763,0.15547025,0.12092131,0.006630606,2.1961932,20.644217,40.11713,16.398243,9.3704243,4.6852121,3.3674963,3.2210834,,0.605906833,0.036735876,0.041840333,0.171143626,,0.186282811,,0.46019098,0.50045246,0.50873923,0.5431903,0.54015315,0.50938934
3591,0.51708764,87659.23145,47348.44527,www.mcm.edu/,McMurry University,3,TX,79697,6,Selective private,2,1,0,0,0,1212,24844,0.379421222,910,15575,0.40759999,37200,0.016369049,0.081845239,0.11830357,0.004464286,8.5308056,22.748816,3.7914691,3.7914691,0.94786727,13.270143,46.919434,0,0.59240001,0.515485941,0.004992932,0.47571337,0.366625783,0.221884498,0.391523191,0.567808293,0.60293192,0.60354668,0.62902975,0.64178997,0.62331498,0.62428099
30012,0.15918367,119788.2682,34485.03776,www.mcnallysmith.edu,McNally Smith College Of Music,2,MN,55101,10,Four-year for-profit,3,1,0,0,0,576,25210,0.484848485,,29328,0.3779,30300,0.011320755,0.086792454,0.02264151,0.033962265,100,0,0,0,0,0,0,0,0.6221,0.156394893,0.002243577,0.483047451,0.474226804,,0.715001411,0.599300172,0.24884054,0.51809192,0.44262174,0.54038024,0.55584651,0.5149737
1933,0.39473686,80834.34668,44282.97455,www.mcpherson.edu,McPherson College,2,KS,67460,6,Selective private,2,1,0,0,0,637,24035,0.492537313,985,17976,0.134,35500,0.015118791,0.079913609,0.073434122,0.023758098,15.584415,11.688312,0,9.090909,0,31.168831,32.467533,0,0.866,0.392729354,0.002507273,0.459502244,0.482074165,0.313069909,0.447996049,0.857915382,0.67707884,0.55887979,0.57923508,0.62237096,0.59435719,0.60041589
2017,0.54883718,86315.25513,43302.93998,www.mcneese.edu,Mcneese State University,3,LA,70605,5,Selective public,1,1,1,0,0,7575,6334,0.382978723,1035,6453,0.3849,36800,0.006713412,0.17305684,0.011039833,0.013426824,4.6711154,17.635843,12.202097,3.6224976,6.2917061,20.972355,34.413727,0.19065776,0.6151,0.547340786,0.032499449,0.104801218,0.370256635,0.373860182,0.176968671,0.591877841,0.53744298,0.56770593,0.57042325,0.58726573,0.59809017,0.57699168
2777,0.67467248,82225.44794,39134.71667,www.medaille.edu,Medaille College,1,NY,14214,6,Selective private,2,1,0,0,0,1727,25002,0.504322767,840,10911,0.4571,38200,0.006684492,0.14572193,0.018048128,0.086898394,0,35.087719,0,10.175439,4.5614033,17.192982,32.982456,0,0.5429,0.67359345,0.007219218,0.478879449,0.494102617,0.136778116,0.281823314,0.515321801,0.54478669,0.56727368,0.5870989,0.57600069,0.59796548,0.5781818
25889,0.95360827,42425.56771,22720.80729,,Medtech College,3,VA,22042,11,Two-year for-profit,3,2,0,0,0,1373,,0.776105362,,18765,,27400,0.005714286,0.60952383,0.17142858,0.21142857,63.903744,0,21.256685,0,0,14.839572,0,0,,0.9534544,0.005688917,,0.771488978,,0.466553768,,0.41788211,0.43091419,0.4498575,0.43386614,0.53427684,0.43447903
11672,0.5,78956.25672,27068.71581,www.MendocinoCollege.edu,Mendocino College,4,CA,95482,9,Two-year (public and private not-for-profit),1,2,1,0,0,3729,1422,0.179640719,,8453,,23500,0.022182388,0.012547614,0.097916201,0.000224065,1.1320755,32.07547,5.2830191,48.301888,1.8867924,5.6603775,2.2641509,3.3962264,,0.498341625,0.015873633,0.006372235,0.162726094,,0.224009785,,0.38357368,0.42014048,0.4435738,0.46925974,0.52972233,0.44117504
1237,0.53629333,59779.38897,30197.23791,www.merced.cc.ca.us,Merced Community College,4,CA,95348,9,Two-year (public and private not-for-profit),1,2,1,0,0,10205,1138,0.154597234,,3034,,26100,0.10074767,0.054859813,0.33719626,0.005514019,1.8965516,18.448277,15.172414,40.344826,7.7586207,11.551723,2.2413793,2.5862069,,0.534755331,0.043868636,0.000681308,0.137166249,,0.096551886,,0.44077837,0.47056168,0.49254617,0.50212795,0.52327907,0.47998965
4740,0.47264367,98393.73698,37740.28516,www.mccc.edu,Mercer County Community College,1,NJ,8550,9,Two-year (public and private not-for-profit),1,2,1,0,0,8501,4644,0.125087843,,2040,,33700,0.047606759,0.18810476,0.063604698,0.045026448,5.5137844,37.218044,11.904762,22.305765,6.1403508,7.5187969,0,9.3984966,,0.470894561,0.03650244,0.070936197,0.107048417,,0.073172453,,0.47819832,0.53074563,0.52625519,0.56813306,0.56947571,0.54606688
1580,0.60275543,129950.7785,53171.84752,www.mercer.edu,Mercer University,3,GA,31207,6,Selective private,2,1,0,0,0,4419,33780,0.594684385,1190,17221,0.31,46600,0.03182346,0.26852497,0.011149826,0.049245063,10.546875,26.5625,0,0.65104169,4.1666665,22.916666,35.15625,0,0.69,0.601437869,0.018856424,0.654777172,0.586327362,0.56231003,0.430238028,0.67129678,0.56806332,0.62688076,0.6392808,0.65728354,0.66639912,0.64640081
2772,0.65295774,69242.90864,35252.92735,www.mercy.edu,Mercy College,1,NY,10522,6,Selective private,2,1,0,0,0,8154,17766,0.356701031,,12590,0.4276,38000,0.02261853,0.25576338,0.27287227,0.018413803,2.6362038,18.980667,12.829526,21.08963,9.4903336,7.0298772,27.943762,0,0.5724,0.651806688,0.035002399,0.333881052,0.343437135,,0.321314329,0.546601623,0.49018827,0.50635481,0.54705566,0.55117142,0.5350427,0.52371925
3297,0.61545581,102211.4973,47051.68609,www.mercyhurst.edu,Mercyhurst University,1,PA,16546,6,Selective private,2,1,0,0,0,3712,27430.119,0.542897953,,14095.162,0.2464,38500,0.005294507,0.038054269,0.00794176,0.031105228,6.8464727,26.556017,4.7717843,5.1867218,26.763487,8.5062237,19.709543,1.6597511,0.7536,0.614180373,0.015800144,0.527535248,0.533473169,,0.356716577,0.738733957,0.50362736,0.55699831,0.59194613,0.63701034,0.65286601,0.61573333
2945,0.9963603,167365.0893,39904.12254,www.meredith.edu,Meredith College,3,NC,27607,6,Selective private,2,1,0,0,0,1571,32140,0.624190065,,20179,0.3768,38400,0.014391447,0.058799341,0.014802632,0.01069079,26.525822,34.507042,0,2.5821595,6.8075118,8.920188,20.657276,0,0.6232,0.996348228,0.006544848,0.621914075,0.616441406,,0.499811836,0.600466538,0.5836513,0.54459238,0.53663427,0.59314477,0.53639203,0.55169648
2413,0.61613691,56043.5612,30228.36849,www.meridiancc.edu,Meridian Community College,3,MS,39307,9,Two-year (public and private not-for-profit),1,2,1,0,0,3713,2350,0.352263374,,5608,,24200,0.005813954,0.38307494,0.005167959,0.000968992,1.875,23.333332,47.291668,1.6666666,3.3333333,7.5,9.375,5.625,,0.614863732,0.015804467,0.024967938,0.33890798,,0.1570938,,0.44865644,0.46941683,0.52342868,0.51979446,0.55498981,0.49053225
2120,0.52653342,140250.9202,59772.7093,,Merrimack College,1,MA,1845,6,Selective private,2,1,0,0,0,2758,36215,0.599526066,,23582,0.214,55400,0.010980689,0.008708823,0.024990534,0.014767134,7.7731094,41.806725,2.1008403,7.563025,0.21008404,13.655462,26.890757,0,0.786,0.52496305,0.011676112,0.703570856,0.591268872,,0.579852291,0.773088745,0.58831167,0.69297129,0.67399943,0.70317018,0.72539014,0.70614052
3298,0.62425148,127830.3151,50693.6849,www.messiah.edu,Messiah College,1,PA,17055,6,Selective private,2,1,0,0,0,2772,31340,0.757952974,1125,20214,0.34099999,41400,0.016088666,0.013943511,0.014658563,0.017876295,9.2868986,21.227198,7.6285238,7.9601989,6.3018241,16.252073,31.343283,0,0.65900001,0.623005216,0.011736633,0.605883296,0.752962313,0.483282675,0.500635055,0.638426469,0.7094211,0.59463418,0.6551162,0.63115883,0.63683242,0.63696247
2946,0.34829593,84306.98982,43386.46403,www.methodist.edu,Methodist University,3,NC,28311,6,Selective private,2,1,0,0,0,2243,29080,0.435835351,945,23282,0.38780001,39600,0.013589503,0.18603562,0.059044048,0.033739455,5.072464,36.594204,4.710145,15.217391,7.6086955,11.956522,18.84058,0,0.61219999,0.346134391,0.009449826,0.560596345,0.42420309,0.26443769,0.572796124,0.588802865,0.55219221,0.55073619,0.58604532,0.62364358,0.6431219,0.59622675
21802,0.88622755,51183.05599,17520.24089,WWW.METROBUSINESSCOLLEGE.EDU,Metro Business College,2,MO,65109,11,Two-year for-profit,3,2,0,0,0,400,10325,0.586956522,,10640.447,,21500,0,0.070833333,0,0,0,34.838711,25.161291,0,0,40,0,0,,0.885850195,0.00148275,0.184774768,0.578440161,,0.275459756,,0.35857001,0.3211641,0.40529892,0.39520335,0.48848772,0.36898872
2484,0.55009454,82128.57716,35464.62282,www.mcckc.edu,"Metropolitan Community College of Kansas City, MO",2,MO,64111,9,Two-year (public and private not-for-profit),1,2,1,0,0,19234,5280,0.144973545,,8019,,,0.015153382,0.10016016,0.025871627,0.00135518,0,11.503268,0.78431374,72.287582,3.6601307,11.241831,0,0.52287585,,0.548602316,0.082899964,0.083680667,0.127344134,,0.213801863,,0.47227752,0.50540483,0.51575702,0.54029745,0.54703861,0.52348143
12586,0.54002041,83699.42251,32924.79135,www.mccneb.edu,"Metropolitan Community College of Omaha, NE",2,NE,68111,9,Two-year (public and private not-for-profit),1,2,1,0,0,15752,2610,0.12456446,,7772,,28300,0.038494885,0.11297035,0.041789491,0,6.2126641,33.094387,13.85902,8.3632021,8.0047789,23.058542,0,7.4074078,,0.538494773,0.067847679,0.030177942,0.106514243,,0.207992285,,0.46225935,0.49513188,0.52130449,0.54085457,0.53614122,0.51935458
1360,0.54249519,108589.5505,39496.73918,www.mscd.edu,Metropolitan State University Of Denver,4,CO,80217,5,Selective public,1,1,1,0,0,22289,6070,0.259685864,1040,8618,0.28839999,38600,0.038387608,0.060266849,0.12748756,0.011250566,14.134438,23.941069,2.4861879,6.1694293,10.72744,12.292818,27.302027,2.946593,0.71160001,0.540977761,0.096106378,0.099511061,0.244421655,0.37993921,0.227890676,0.694199983,0.49868616,0.53369933,0.56247807,0.58896643,0.59051901,0.57065833
62,0.54674441,58307.2278,34556.95102,,Miami Dade Community College System,3,FL,33132,7,Nonselective four-year public,1,1,1,0,0,66298,3486,,,14303,,30500,0.012149293,0.20796856,0.6304394,0.032390997,0.77030814,6.7460318,15.406162,69.070961,4.9719887,1.8440709,0.023342671,1.1671336,,0.545241075,0.28635222,0.047731645,,,0.361605043,,0.50597399,0.52995241,0.54116708,0.55423445,0.56079119,0.53077888
8878,0.58106995,78835.5467,31022.75829,www.artinstitutes.edu/miami/,Miami International University Of Art & Design,3,FL,33132,10,Four-year for-profit,3,1,0,0,0,3167,17704,0.405405405,,24350,,29300,0.019791666,0.08958333,0.40000001,0.21875,87.841942,12.158054,0,0,0,0,0,0,,0.579680464,0.013444172,0.332638666,0.393145723,,0.597916079,,0.44456959,0.45914334,0.48332512,0.48036456,0.50604594,0.47108713
3077,0.54776019,200367.445,65845.76083,www.muohio.edu,Miami University,2,OH,45056,5,Selective public,1,1,1,0,0,21304,11787.752,0.709129512,1225,15358.792,0.33239999,45800,0.014772313,0.04098545,0.015266372,0.006065906,10.786574,30.617474,3.151422,5.9441457,1.1785805,15.629004,32.692802,0,0.66760001,0.546260224,0.091848336,0.214086085,0.703132182,0.604863222,0.386437859,0.647545332,0.55099714,0.58777964,0.6210193,0.66340095,0.71520299,0.67825121
2290,0.54694319,157147.031,63681.2696,www.msu.edu,Michigan State University,2,MI,48824,5,Selective public,1,1,1,0,0,37985,13954,0.77669235,1120,6293,0.31349999,49800,0.044144198,0.087735131,0.024285132,0.02638169,4.8910689,25.508585,4.2995238,3.2174289,3.6502669,28.033472,30.399654,0,0.68650001,0.545440514,0.163958379,0.257494389,0.772088069,0.477203647,0.173205382,0.667585625,0.63060814,0.63675767,0.66479629,0.67857927,0.71039778,0.68983477
2292,0.26668745,117206.9707,68925.34194,www.mtu.edu,Michigan Technological University,2,MI,49931,5,Selective public,1,1,1,0,0,5617,14040,0.65751073,1226.5,9204,0.2341,60100,0.011824921,0.021884928,0.007765619,0.049594071,5.3375196,7.4568291,1.3343799,0.078492932,0,81.711143,4.0816326,0,0.7659,0.264255236,0.02403524,0.259217698,0.650449095,0.60668693,0.241673723,0.751776052,0.66076154,0.68292093,0.72669339,0.75095618,0.76980269,0.74532765
223,0.53140438,65639.15702,32317.14838,,Mid-Plains Community College,2,NE,69101,9,Two-year (public and private not-for-profit),1,2,1,0,0,2491,2820,,,4812,,29400,0.006904488,0.008822401,0.030303031,0.000383583,0,17.405064,22.784811,35.443039,0,4.4303799,0,19.936708,,0.529850166,0.010521902,0.034386021,,,0.138371437,,0.48859531,0.5090158,0.51301509,0.52552849,0.55407006,0.51559907
23482,0.61619717,50871.69496,23760.01917,www.midsouthcc.edu,Mid-South Community College,3,AR,72301,9,Two-year (public and private not-for-profit),1,2,1,0,0,1793,3034,0.080985915,,10035,,21800,0.005405406,0.51891893,0,0.005405406,0,9.6153851,21.153847,61.53846,1.9230769,5.7692308,0,0,,0.614924192,0.007504528,0.038674255,0.062037171,,0.261219306,,0.41726452,0.41544724,0.45547289,0.48776063,0.5420478,0.44415069
5380,0.55069709,72906.49635,33033.34732,www.mstc.edu,Mid-State Technical College,2,WI,54494,9,Two-year (public and private not-for-profit),1,2,1,0,0,2905,4116,0.254125413,,8360,,32200,0.010448917,0.00619195,0.010448917,0,0,19.627508,51.719196,0,3.7249284,17.621777,0,7.3065901,,0.549206865,0.012311576,0.060355883,0.238746555,,0.221822373,,0.52350146,0.5059126,0.54448032,0.54461342,0.54653245,0.53653675
