super_opeid,female,par_mean,k_mean,Web,name,region,state,zip,tier,tier_name,type,iclevel,public,hbcu,flagship,ipeds_enrollment_2013,sticker_price_2013,grad_rate_150_p_2013,sat_avg_2013,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000,acc_rate_2013,female_norm,enrollment_norm,price_norm,grad_norm,sat_norm,netprice_norm,acceptance_norm,mr_q1,mr_q2,mr_q3,mr_q4,mr_q5,mr_q0
3150,0.53039598,62172.31258,36064.18756,www.cameron.edu,Cameron University,3,OK,73505,5,Selective public,1,1,1,0,0,5358,5340,0.212171053,,7965,,33900,0.034118425,0.19788685,0.06801673,0.012106538,9.2145014,20.996979,0.30211481,14.501511,3.1722054,17.97583,32.930515,0.90634441,,0.528838421,0.022915613,0.084882975,0.195927157,,0.212531753,,3.03954301,2.84363951,2.68597143,2.67922551,2.50835281,2.75867425
2913,0.42536232,88538.40074,48090.27425,www.campbell.edu,Campbell University,3,NC,27506,6,Selective private,2,1,0,0,0,4465,27530,0.489289741,1025,20803,0.3017,42900,0,0.18371789,0.059207663,0.029821506,3.3081286,29.867676,6.994329,1.9848771,2.5519848,4.5368619,50.756142,0,0.6983,0.423456391,0.019055277,0.52953671,0.478759632,0.361702128,0.514488663,0.680097544,2.59363456,2.500625795,2.48423938,2.30571874,2.28231885,2.41034744
1959,0.52857143,81438.70313,34944.8724,www.campbellsville.edu,Campbellsville University,3,KY,42718,6,Selective private,2,1,0,0,0,3048,22842,0.442196532,909,12153,0.31560001,32100,0.001333333,0.037999999,0.004666667,0.037999999,3.8251367,44.535519,0,4.9180326,13.934426,9.8360653,22.950819,0,0.68439999,0.527007819,0.012929749,0.435596345,0.430695429,0.220668693,0.311035845,0.665358905,2.834497555,2.8346469,2.793852535,2.80927001,2.72762016,2.79670941
2681,0.5196529,121289.8098,59455.41871,www.canisius.edu,Canisius College,1,NY,14208,6,Selective private,2,1,0,0,0,3084,34000,0.674940898,1075,13130,0.27489999,45700,0.016422812,0.06330248,0.031352643,0.028366677,7.131783,21.085272,0.46511629,2.635659,0,17.054264,51.627907,0,0.72510001,0.518059709,0.013085373,0.659185636,0.668238649,0.422492401,0.334015429,0.708514478,2.327989645,2.146177155,2.094634816,2.081845497,2.020199613,2.08542989
2168,0.55615699,88195.67496,31061.69199,www.capecod.mass.edu,Cape Cod Community College,1,MA,2668,9,Two-year (public and private not-for-profit),1,2,1,0,0,4051,4212,0.143162393,,7831,,26900,0.005406797,0.024716787,0.010298661,0.008753862,2.4911032,12.099644,25.978647,34.1637,8.540925,4.2704625,12.455516,0,,0.554684874,0.017265602,0.062279577,0.125495638,,0.209379998,,3.07257264,3.05941474,3.11137398,2.90655179,2.8736566,2.99576432
5320,0.48332822,99258.4688,28566.51252,http://cfcc.edu,Cape Fear Community College,3,NC,28401,9,Two-year (public and private not-for-profit),1,2,1,0,0,9246,2526,0.140969163,,9692,,26500,0.009872029,0.15155393,0.014808044,0.001279708,0.89285713,8.4821434,13.839286,23.660715,10.714286,15.476191,0,26.934525,,0.481614549,0.03972299,0.02849471,0.123257187,,0.253151755,,3.361906344,3.28596208,3.12062611,3.05840532,2.95509538,3.12862852
5488,0.46017516,56711.81771,34661.86458,www.ltc.edu,Capital Area Technical College,3,LA,70805,9,Two-year (public and private not-for-profit),1,2,1,0,0,2324,3693,0.398188527,,7213,,27000,0.025615763,0.4403941,0.016748769,0,0,25.925926,31.481482,0,0,9.876543,0,32.716049,,0.458384696,0.00979998,0.051879609,0.385780043,,0.194844294,,3.32360466,3.11250383,2.84843096,2.67869725,2.69385054,2.99844297
7635,0.63393807,57093.28588,32414.29031,www.ccc.commnet.edu,Capital Community College,1,CT,6103,9,Two-year (public and private not-for-profit),1,2,1,0,0,4168,3892,0.089411765,,8463,,35000,0.048652202,0.35667324,0.20874424,0.004602235,0,30.479452,34.931507,16.438356,5.4794521,12.671232,0,0,,0.632723934,0.01777138,0.055867265,0.07063675,,0.22424499,,2.98538463,3.04320548,2.92052263,2.74881729,2.73325845,2.91632677
3023,0.59396917,100713.1129,48001.15938,www.capital.edu,Capital University,2,OH,43209,6,Selective private,2,1,0,0,0,2788,32190,0.582137161,1075,19551,0.2396,41400,0.012043796,0.15328467,0.010948905,0.006934307,8.9376059,13.996627,10.961214,13.322091,10.455312,7.5885329,34.738617,0,0.7604,0.592622467,0.011805799,0.622915999,0.573521432,0.422492401,0.485040926,0.745944221,2.658603495,2.533493795,2.374939165,2.20561587,2.24680576,2.323021115
112,0.9054054,88817.82214,23657.1323,,Capri Institute Of Hair Design,1,NJ,7011,12,Less than two-year schools of any type,3,3,0,0,0,593,,,,19668.664,,18521.248,0.015625,0.12946428,0.125,0.017857144,0,0,0,0,0,0,0,100,,0.905091653,0.002317066,,,,0.487808449,,3.71053187,3.423179941,3.385634132,3.377696907,3.33851961,3.42320754
3837,0.73815459,98632.30558,42224.57465,www.stritch.edu,Cardinal Stritch University,2,WI,53217,6,Selective private,2,1,0,0,0,2693,26570,0.546511628,945,19874,0.1577,51000,0.017925736,0.12516005,0.02112676,0.006081946,4.0059347,71.364983,9.9406528,0.44510388,0,1.9287834,12.31454,0,0.8423,0.737286114,0.011395125,0.510299776,0.537161352,0.26443769,0.492638066,0.832785491,2.321337661,2.674112074,2.514815055,2.372419343,2.238301235,2.398303995
3176,0.57831323,53883.02962,30555.15301,www.carlalbert.edu,Carl Albert State College,3,OK,74953,9,Two-year (public and private not-for-profit),1,2,1,0,0,2458,3003,0.227191413,,3745,,25900,0.002707093,0.031402275,0.011911208,0.001082837,2.1875,25,19.0625,0,4.6875,7.1875,41.875,0,,0.576914601,0.010379247,0.038053062,0.211257216,,0.113275002,,3.42212792,3.16113662,2.9716167,2.65361396,2.99342835,3.07006433
7265,0.57429719,64202.55599,31640.35612,www.sandburg.edu,Carl Sandburg College,2,IL,61401,9,Two-year (public and private not-for-profit),1,2,1,0,0,2328,5846,0.25698324,,1565,,28800,0.005900621,0.053105589,0.030124223,0.001552795,0,25.292742,15.222483,37.236534,1.4051523,5.1522245,0.23419204,15.456675,,0.57288524,0.009817272,0.095022443,0.241663307,,0.062000188,,3.10834099,3.0464564,3.04118332,2.88185411,3.001068852,3.00739107
2340,0.52481753,258017.3434,66866.31335,www.carleton.edu,Carleton College,2,MN,55057,2,Other elite schools (public and private),2,1,0,0,0,2045,47736,0.921414538,1415,10300,0.79049999,46100,0.0821281,0.029442148,0.036157023,0.018078512,25.882353,0,0,7.0588236,0,33.176472,33.882355,0,0.20950001,0.523241469,0.008593895,0.934434113,0.91979422,0.835866261,0.267452253,0.1618068,2.177517754,2.195562598,2.22335358,2.18611943,2.10459334,2.13730795
3303,0.95319152,84554.05997,40291.15247,www.carlow.edu,Carlow University,1,PA,15213,6,Selective private,2,1,0,0,0,2100,26178,0.623115578,945,14361,0.047800001,39900,0.006131208,0.16615573,0.006131208,0.006131208,3.9215686,9.4771242,37.254902,3.5947711,3.5947714,11.764706,30.392157,0,0.952199999,0.953036268,0.008831654,0.502444694,0.615344765,0.26443769,0.362969235,0.949316083,2.6715708,2.503794515,2.77736769,2.401603495,2.31055175,2.531841215
3242,0.3855198,221109.1144,109957.0418,www.cmu.edu/,Carnegie Mellon University,1,PA,15213,2,Other elite schools (public and private),2,1,0,0,0,5917,49022,0.879886283,1440,23362,0.74510002,72000,0.2009954,0.034647778,0.046707503,0.10413476,16.763485,14.273859,0,0.82987553,0,51.618256,16.514523,0,0.25489998,0.383481723,0.025332106,0.960203591,0.877409711,0.866261398,0.574677768,0.209945885,2.147244913,2.044140722,1.971415725,1.815151709,1.811551176,1.857753706
9748,0.91599542,59022.17318,26076.92122,www.carrington.edu/ccc,Carrington College California,4,CA,95826,11,Two-year for-profit,3,2,0,0,0,4287,,0.585913783,,17849.664,0.1415659,29700,0.13589385,0.18757568,0.23312098,0,0,5.4136872,94.586311,0,0,0,0,0,0.8584341,0.915716798,0.018285803,,0.577375922,,0.445024555,0.849893009,3.301889866,3.249327475,3.223949083,3.073062035,2.77023333,3.172501424
21006,0.87958115,53505.63021,21676.5293,www.apollocollege.edu,"Carrington College of Mesa, AZ",4,AZ,85210,11,Two-year for-profit,3,2,0,0,0,3222,,0.5,,22658.984,0,26200,0.012833169,0.060217176,0.28134254,0.001974334,0,13.228347,86.771652,0,0,0,0,0,1,0.879181751,0.013681931,,0.489690722,,0.55814244,1,3.472051504,3.496013179,3.362654873,3.33068268,3.06063178,3.413626859
30425,0.91666669,60433.70964,21232.06445,www.apollocollege.edu,"Carrington College of Spokane Valley, WA",4,WA,99206,11,Two-year for-profit,3,2,0,0,0,780,,0.68173258,,23458.645,0,29100,0.034031413,0.018324608,0.047120418,0,0,0,100,0,0,0,0,0,1,0.916390294,0.003125446,,0.675170365,,0.576950913,1,3.360090317,3.408838927,3.485660228,3.456624591,3.6906781,3.448445544
2526,0.59597808,127585.1406,52857.79948,www.carroll.edu,Carroll College,4,MT,59625,6,Selective private,2,1,0,0,0,1431,29280,0.673780488,1120,19205,0.47,44000,0.004796163,0,0.017585931,0.029576339,6.5637069,22.779922,10.810811,0,5.405405,19.305019,35.135136,0,0.53,0.59463804,0.005939644,0.56460404,0.667054312,0.477203647,0.476902813,0.501643505,2.656326958,2.192535382,2.144241658,2.296253958,2.2923018,2.26990024
31007,0.55299538,98088.84285,38538.35279,www.carrollcc.edu,Carroll Community College,3,MD,21157,9,Two-year (public and private not-for-profit),1,2,1,0,0,3785,5002,,,3335,,35800,0.00562701,0.025723472,0.01085209,0,1.7316017,17.748917,8.2251081,66.666664,0,0,2.5974026,3.030303,,0.551512778,0.016115715,0.078109971,,,0.103631574,,3.12332619,2.73012286,2.72827447,2.64388137,2.69988213,2.70845776
3838,0.66409862,127266.4539,46922.86692,www.carrollu.edu,Carroll University,2,WI,53186,6,Selective private,2,1,0,0,0,3119,28550,0.562883436,1068,19648,0.1886,43600,0.008951884,0.02387169,0.017157776,0.024990676,10.02331,17.249416,13.986014,1.1655011,3.4965034,20.74592,33.333332,0,0.8114,0.662984519,0.013236674,0.549975954,0.553870723,0.413981763,0.48732242,0.800021202,2.73331798,2.50651819,2.48146318,2.27852768,2.13884064,2.300751185
3481,0.556701,104330.286,41189.1774,www.cn.edu,Carson - Newman University,3,TN,37760,6,Selective private,2,1,0,0,0,1713,24460,0.495391705,1025.5,11809,0.33430001,35400,0.006018054,0.059679039,0.004012036,0.025075225,13.063064,27.927927,5.4054055,3.8288288,0,10.135136,39.639641,0,0.66569999,0.555230688,0.007158697,0.468018596,0.48498741,0.36231003,0.302944774,0.645530679,2.94801378,2.78486781,2.57877117,2.59011391,2.72567197,2.69145651
8081,0.59727889,64074.68568,23227.05989,www.carteret.edu,Carteret Community College,3,NC,28557,9,Two-year (public and private not-for-profit),1,2,1,0,0,1524,2676,0.161073826,,8064,,23200,0.00952381,0.10884354,0.01292517,0.000680272,6.6079297,13.215858,27.312775,5.2863436,25.110132,14.977974,2.6431718,4.8458147,,0.595943165,0.006341672,0.031500481,0.143776379,,0.214860288,,3.602908839,3.358578444,3.21106238,3.251427803,3.12454802,3.332744824
3839,0.54138702,137183.9071,53418.61978,www.carthage.edu,Carthage College,2,WI,53140,6,Selective private,2,1,0,0,0,2902,36570,0.650073206,1080,27740,0.29820001,42400,0.008383791,0.050768513,0.027014438,0.000465766,13.905325,31.065088,0,9.4674559,8.8757401,9.7633133,26.923077,0,0.70179999,0.539865916,0.012298608,0.710684514,0.642858221,0.428571429,0.677650767,0.683808699,2.522718468,2.553609542,2.381588665,2.21428801,2.117379455,2.240681089
34835,0.43391812,128951.5746,40205.33381,www.cascadia.edu,Cascadia Community College,4,WA,98011,9,Two-year (public and private not-for-profit),1,2,1,0,0,2821,3793,0.307971014,,8576,,,0.051282052,0.007326007,0.037362639,0.000732601,,,,,,,,,,0.432040568,0.011948454,0.053883456,0.293702376,,0.226902813,,2.976008784,2.70297659,2.89346621,2.65858005,2.57311213,2.68217617
3024,0.38777414,166132.0251,87192.37208,www.case.edu,Case Western Reserve University,2,OH,44106,2,Other elite schools (public and private),2,1,0,0,0,4661,43158,0.801236749,1370,15222,0.5812,67000,0.13075131,0.049504951,0.020966802,0.032906231,6.582633,11.204482,8.2633057,0.98039216,0,58.683475,14.285715,0,0.4188,0.38574354,0.019902562,0.84269798,0.797138538,0.781155015,0.383220435,0.38373448,1.876892752,1.922618715,1.744175374,1.735159163,1.766202623,1.769923497
3928,0.53201634,81143.84787,43216.14077,www.caspercollege.edu,Casper College,4,WY,82601,9,Two-year (public and private not-for-profit),1,2,1,0,0,4082,2592,0.299559471,,1922,,32900,0.003021148,0.006042296,0.027190333,0.005287009,6.3025208,12.184874,18.907562,8.8235292,11.764706,15.546219,12.184874,14.285714,,0.530464155,0.017399612,0.029817249,0.285117399,,0.070397027,,2.9344664,2.72955153,2.68711603,2.4399999,2.47099449,2.61613581
2914,0.51546389,109748.8177,43134.38672,www.catawba.edu,Catawba College,3,NC,28144,6,Selective private,2,1,0,0,0,1298,27360,0.526315789,,18575,0.59420002,36600,0.006046863,0.15721844,0.015117158,0.012849584,12.54902,35.686275,0,6.2745099,1.1764706,14.90196,29.411766,0,0.40579998,0.513856805,0.0053647,0.52613017,0.516549105,,0.462084862,0.36995013,2.579899334,2.49930927,2.7959217,2.46530249,2.329772365,2.482802935
5318,0.52512819,72115.67584,28444.22918,www.cvcc.edu,Catawba Valley Community College,3,NC,28602,9,Two-year (public and private not-for-profit),1,2,1,0,0,4561,2502,0.207017544,,10310,,26700,0.044492092,0.087376036,0.019297775,0.003484321,0.27100271,23.84824,28.184282,6.504065,5.6910567,15.176151,0,20.325203,,0.523553159,0.019470274,0.028013786,0.19066739,,0.267687459,,3.403274885,3.124125768,3.10365519,2.93787963,2.92288459,3.07460147
1437,0.53467155,187760.4099,64459.28694,www.cua.edu,Catholic University Of America ,3,DC,20064,6,Selective private,2,1,0,0,0,3713,39726,0.685185185,1125,31970,0.39930001,54500,0.042545035,0.073974706,0.04177846,0.032196242,17.619047,6.1904764,8.0952377,6.9047618,3.3333335,29.285715,28.571428,0,0.60069999,0.533128172,0.015804467,0.773925938,0.678694158,0.483282675,0.777142723,0.576609036,2.698177189,2.34828071,2.04400677,2.20461826,1.99858763,2.077901093
2861,0.52403563,69391.90452,31976.74154,www.cayuga-cc.edu/,Cayuga Community College - SUNY Office Of Community College,1,NY,13021,9,Two-year (public and private not-for-profit),1,2,1,0,0,4410,4596,0.221590909,,4416,,30400,0.006405124,0.024019215,0.012409928,0.003202562,0,24.886879,9.0497742,40.497738,12.443439,8.5972843,3.6199095,0.90497738,,0.522456975,0.018817518,0.069974351,0.205541237,,0.129057296,,3.305737012,3.17041138,2.98650772,2.766185185,2.68453125,2.96277776
2685,0.71875,95134.14936,33215.49753,www.cazenovia.edu,Cazenovia College,1,NY,13035,6,Selective private,2,1,0,0,0,1077,30560,0.5875,,10289,0.22050001,31900,0.004149378,0.058091287,0.030082988,0.004149378,26.31579,27.192982,0,24.122807,17.543859,3.0701754,1.7543859,0,0.77949999,0.717817164,0.004409343,0.590253286,0.578994845,,0.267193527,0.76619657,3.31170809,2.8456564,2.89579591,2.832626,2.88460106,2.91893055
8308,0.56896549,80102.83594,37274.21224,www.cecil.edu,Cecil College,3,MD,21901,9,Two-year (public and private not-for-profit),1,2,1,0,0,2604,6360,0.108527132,,6734,,31400,0.011600928,0.047177106,0.009280742,0.008507348,26.543209,19.753086,20.987654,20.987654,1.8518518,6.1728396,3.7037036,0,,0.567535856,0.011010388,0.105322219,0.090146248,,0.183577947,,3.43235968,2.83467691,2.73225756,2.7878569,2.82133046,2.84590376
3025,0.54532903,137350.9576,44635.93379,www.cedarville.edu,Cedarville University,2,OH,45314,6,Selective private,2,1,0,0,0,3238,26420,0.726315789,1190,17166,0.2599,40900,0.011942396,0.005619951,0.007024939,0.004214963,5.9891109,13.067151,9.8003626,2.5408347,13.067151,18.693285,36.842106,0,0.7401,0.543821,0.013751097,0.507294004,0.720672816,0.56231003,0.428944397,0.724419462,2.68941133,2.39341725,2.737492,2.63243588,2.62679119,2.63313831
2599,0.71608043,128253.9997,40517.66445,www.centenarycollege.edu,Centenary College,1,NJ,7840,6,Selective private,2,1,0,0,0,1708,30942,0.567272727,930,15258,0.090599999,41600,0.011647254,0.030782029,0.022462562,0.037437603,14.375,32.5,0,8.75,0,13.125,31.25,0,0.909400001,0.71513874,0.007137083,0.597907983,0.558350515,0.246200608,0.384067175,0.903933834,2.787207115,2.48875161,2.77379672,2.558042306,2.78366944,2.6911714
2003,0.61896551,152373.3074,63128.95902,www.centenary.edu,Centenary College Of Louisiana,3,LA,71134,6,Selective private,2,1,0,0,0,586,32750,0.59,1050,13694,0.34029999,39300,0.011655011,0.059440561,0.029137529,0.024475524,24.657534,22.602739,0,9.5890408,2.7397261,13.69863,26.712328,0,0.65970001,0.617701714,0.002286806,0.634137544,0.581546392,0.392097264,0.347281024,0.639168702,2.354098475,2.374315775,2.044030222,2.3083332,2.30427404,2.27401139
23328,0.55517244,39084.00911,21629.48828,www.cet2000.org,Center For Employment Training,4,CA,95110,12,Less than two-year schools of any type,2,3,0,0,0,2606,,,,11602.461,,21600,0.016736723,0.15864679,0.75566339,0,0,27.34375,8.7775736,0,0,13.465073,0,50.413605,,0.553697058,0.011019034,,,,0.298086861,,3.60368511,3.399505691,3.136723,3.30316123,2.6587479,3.418951078
7283,0.51980501,65594.20756,42267.24929,www.centralaz.edu,Central Arizona College,4,AZ,85128,9,Two-year (public and private not-for-profit),1,2,1,0,0,6445,2400,0.182879377,,3547,,28700,0.007275133,0.035714287,0.28924161,0,0,37.058823,3.4313726,18.921568,2.5490196,16.176472,0.19607843,21.666666,,0.518212323,0.027614589,0.025969862,0.16603153,,0.108617932,,3.302361952,3.05922014,3.09779393,2.7718498,2.57050809,3.00551869
5449,0.57392389,63738.59621,26637.77341,www.cccc.edu,Central Carolina Community College,3,NC,27330,9,Two-year (public and private not-for-profit),1,2,1,0,0,4753,2412,0.195255474,,8946,,24400,0.005348894,0.27522489,0.032336496,0.005105762,0,29.166666,13.657408,6.25,7.1759262,6.0185184,0,37.731483,,0.572510702,0.020300268,0.026210324,0.178662804,,0.235605419,,3.293540066,3.252646853,3.182261314,3.05860204,2.86732926,3.155358217
3995,0.60394734,51362.61869,26084.97423,www.cctech.edu,Central Carolina Technical College,3,SC,29150,9,Two-year (public and private not-for-profit),1,2,1,0,0,4456,5136,0.110701107,,7909,,25500,0.009426552,0.41948155,0.013747054,0.000392773,0,19.430052,20.466322,8.2901554,6.9948187,14.248705,0,30.569946,,0.602633733,0.019016371,0.080795127,0.092365047,,0.211214602,,3.35792352,3.295753818,3.06341673,2.99086001,3.04681752,3.195302103
1850,0.59307766,110612.775,51157.23162,www.central.edu,Central College,2,IA,50219,6,Selective private,2,1,0,0,0,1386,32124,0.6492891,1005,16300,0.34200001,41200,0.008982036,0.004491018,0.011976048,0.014221556,11,19,0,17.5,0,16.5,36,0,0.65799999,0.591728001,0.005745114,0.621593459,0.642057947,0.337386018,0.408575595,0.637366115,2.58016418,2.39855377,2.40355319,2.22462228,2.07939991,2.25420687
20995,0.55843741,62759.31933,31472.82817,www.cccneb.edu,Central Community College,2,NE,68802,9,Two-year (public and private not-for-profit),1,2,1,0,0,6906,2760,0.248826291,,6370,,28000,0.008840865,0.003648611,0.032416504,0.000280662,0.82850039,21.458162,14.001657,6.0480528,2.5683513,20.21541,4.8053026,30.074566,,0.556972857,0.029607439,0.033183713,0.233338173,,0.175016464,,3.167500502,3.027508882,2.85310415,2.74391206,2.661402625,2.895663175
1378,0.49430364,104581.3845,48401.62635,www.ccsu.edu,Central Connecticut State University,1,CT,6050,5,Selective public,1,1,1,0,0,9771,8877,0.519099591,1015,12522,0.35870001,43700,0.029228,0.072222814,0.055067245,0.011437044,9.6109838,25.247902,2.7459955,2.6697178,1.9069413,20.061022,37.757439,0,0.64129999,0.492626372,0.041992504,0.155759057,0.509184118,0.349544073,0.319714931,0.619658554,2.455686905,2.397575785,2.339435178,2.22557001,2.181560925,2.259211475
5763,0.65714288,47888.52474,21859.23568,www.cgtcollege.org,Central Georgia Technical College,3,GA,31088,9,Two-year (public and private not-for-profit),1,2,1,0,0,7796,2568,,,2612,,,0.008185899,0.54634273,0.005017164,0.002376551,0,36.449703,31.47929,0,0,0,0,32.071007,,0.656005709,0.033454806,0.029336326,,,0.086626211,,3.576832397,3.359131923,3.308626196,3.274627123,3.340215437,3.417417882
2453,0.51215279,77169.68938,40218.2867,www.centralmethodist.edu,Central Methodist University,2,MO,65248,6,Selective private,2,1,0,0,0,1107,21830,0.440298507,1050,14783,0.34940001,33400,0.004266212,0.085324235,0.010238908,0.005119454,2.2801301,16.286646,9.1205215,7.1661239,6.8403912,4.5602608,53.74593,0,0.65059999,0.510534723,0.004539029,0.415317409,0.428758271,0.392097264,0.37289491,0.629519651,3.02763779,2.783388335,2.563938905,2.581076025,2.39396386,2.61957692
2243,0.60200667,112044.4632,46949.26665,WWW.CMICH.EDU,Central Michigan University,2,MI,48859,5,Selective public,1,1,1,0,0,20534,11165,0.592887473,1050.5,10107,0.3696,40000,0.008700322,0.054296456,0.016433941,0.009828142,6.5557065,31.589672,6.4538045,6.759511,5.2649455,10.088315,33.288044,0,0.6304,0.600686626,0.088519715,0.201607086,0.584493401,0.392705167,0.262912786,0.608100935,2.63585362,2.54184197,2.47732285,2.37141781,2.26201685,2.37137118
4742,0.51316422,66972.26994,27236.89136,www.tvi.cc.nm.us/,Central New Mexico Community College,4,NM,87106,9,Two-year (public and private not-for-profit),1,2,1,0,0,28891,1376,0.105841019,,2947,,30200,0.024500435,0.029713294,0.39258617,0.001563858,0,16.22191,23.66573,14.817416,4.3539324,16.713484,0,24.227528,,0.511549508,0.124646064,0.005450465,0.087404751,,0.094505598,,3.440781625,3.307742497,3.1501208,3.00862346,3.00204178,3.19407993
11046,0.63339919,66213.68552,31862.72624,www.cotc.edu,Central Ohio Technical College,2,OH,43055,9,Two-year (public and private not-for-profit),1,2,1,0,0,3648,4296,0.119642857,,9539,,31800,0.007641921,0.029475983,0.011462882,0,0,23.529411,44.607841,0,13.725491,10.294117,4.9019608,2.9411764,,0.632183267,0.01552348,0.063962809,0.101491163,,0.249553109,,3.22206946,2.92097509,2.94899951,2.74406528,2.73120663,2.89333728
3188,0.51796007,97126.77408,30666.07222,www.cocc.edu,Central Oregon Community College,4,OR,97701,9,Two-year (public and private not-for-profit),1,2,1,0,0,6760,4401,0.174894217,,8329,,29500,0.009070851,0.004167688,0.02745771,0.006128953,0,9.4562645,30.732861,40.425533,3.0732861,3.5460992,1.891253,10.874704,,0.516361264,0.028976298,0.066066848,0.157881727,,0.221093235,,3.30882017,3.15361662,3.06612056,2.89751785,2.91423624,3.03535377
4890,0.77793103,72336.46977,29658.98136,www.centralpenn.edu,Central Penn College,1,PA,17093,10,Four-year for-profit,3,1,0,0,0,1277,16659,0.343283582,,16562,,32100,0.005181347,0.041450776,0.018998273,0,0,55.111111,25.777779,0,10.222222,5.3333335,3.5555556,0,,0.777194483,0.00527392,0.311698461,0.329743037,,0.414737981,,3.128457765,3.20316106,2.97078807,2.94721288,2.783371455,2.99580669
2915,0.51327181,92559.54673,29113.51245,www.cpcc.edu,Central Piedmont Community College,3,NC,28204,9,Two-year (public and private not-for-profit),1,2,1,0,0,20198,2664,0.115736886,,11181,,28100,0.029581433,0.24403006,0.019653877,0.059028711,0.88495576,25.284451,26.422251,21.36536,5.9418459,10.11378,0,9.9873581,,0.511657454,0.087067225,0.031260019,0.097504657,,0.288173864,,3.323780789,3.207716027,3.06566486,2.9600353,2.94513901,3.06851872
3026,0.54010028,52515.042,26282.73169,www.centralstate.edu,Central State University,2,OH,45384,5,Selective public,1,1,1,1,0,2036,6246,0.25177305,800,10702,0.66720003,24900,0.00372093,0.94790697,0,0.007441861,6.7484665,20.858896,0,1.2269939,3.0674846,15.95092,52.14724,0,0.33279997,0.538574908,0.008554989,0.103037833,0.23634569,0.088145897,0.276907517,0.292545813,3.219418321,3.194144628,3.12041857,3.00672018,3.04973767,3.14408152
4003,0.32609484,61043.82604,38496.51492,www.ctcd.edu,Central Texas College District,3,TX,76549,9,Two-year (public and private not-for-profit),1,2,1,0,0,21647,2790,0.144751381,,3813,,33700,0.038535118,0.29468435,0.13309647,0.007105767,0.11252813,8.777194,5.9639912,59.602402,7.3518381,7.1267815,0.93773448,10.127532,,0.323859665,0.093331085,0.033784867,0.127117389,,0.1148744,,2.78102551,2.74795856,2.68183891,2.57732439,2.43599928,2.67158249
4988,0.53596163,78032.30586,31931.28289,www.cvcc.vccs.edu,Central Virginia Community College,3,VA,24502,9,Two-year (public and private not-for-profit),1,2,1,0,0,4730,4245,0.247311828,,4111,,26300,0.013523858,0.16483797,0.006124011,0.004848176,0,20.75,27,33,1.75,12.75,4,0.75,,0.534422531,0.020200841,0.062940846,0.231792484,,0.121883526,,3.347987425,2.97306445,2.96102843,2.744520335,2.74171675,2.90619655
3771,0.53757709,115641.1131,47688.64033,www.cwu.edu,Central Washington University,4,WA,98926,5,Selective public,1,1,1,0,0,10423,9017,0.5135318,975,8866,0.17839999,44900,0.040904906,0.020781271,0.046297513,0.024200974,6.2052507,28.782816,3.3412888,4.4391408,8.3054895,8.4009542,39.713604,0.81145585,0.82160001,0.536043349,0.044811025,0.158564444,0.503501528,0.300911854,0.233723775,0.810836609,2.68497296,2.48343401,2.38484258,2.36541149,2.29313051,2.36747477
7289,0.59243697,67205.53057,32072.37253,www.cwc.edu,Central Wyoming College,4,WY,82501,9,Two-year (public and private not-for-profit),1,2,1,0,0,2182,2712,0.292035398,,2127,,30500,0.003649635,0.003649635,0.033454988,0.010948905,5.2631578,8.4210529,22.105263,7.8947368,6.3157897,36.315788,10,3.6842105,,0.591085185,0.00918613,0.032221866,0.27743819,,0.075218741,,3.36399115,3.18183141,3.01429859,2.611498025,3.06440074,3.04306549
3772,0.52451706,79800.97636,31753.09265,www.centralia.ctc.edu,Centralia College,4,WA,98531,7,Nonselective four-year public,1,1,1,0,0,3453,3834,,,4623,,27700,0.01338557,0.023832843,0.038524322,0.002285341,0,7.3099413,7.3099413,66.081871,0,13.74269,0,5.5555553,,0.522940002,0.014680517,0.054705034,,,0.133926051,,3.26023201,3.00552191,2.93960746,2.72066809,2.75175683,2.90718618
1961,0.55000001,192429.8266,65580.23924,www.centre.edu,Centre College Of Kentucky,3,KY,40422,4,Highly selective private,2,1,0,0,0,1381,37120,0.819620253,1225,17161,0.3143,45000,0.009478673,0.033175357,0.003791469,0.014218009,24.576271,0,0,0.42372882,0,22.033897,52.966103,0,0.6857,0.548507473,0.0057235,0.721705675,0.815901083,0.604863222,0.428826795,0.666737348,2.143613922,2.079759106,2.200487583,2.170846251,2.23374078,2.198450764
1161,0.52829599,56123.49818,32951.94418,WWW.CERRITOS.EDU,Cerritos Community College,4,CA,90650,9,Two-year (public and private not-for-profit),1,2,1,0,0,21404,1346,0.24251497,,3155,,31400,0.11688947,0.069978803,0.42643464,0,2.110626,20.160116,13.245997,38.136826,6.1135368,3.7845707,3.3478894,13.100436,,0.526731466,0.092280624,0.004849311,0.226896722,,0.099397874,,3.07437855,2.91196881,2.86591319,2.84088967,2.78607415,2.91548968
