super_opeid,female,par_mean,k_mean,name,region,state,zip,tier,tier_name,type,iclevel,public,barrons,exp_instr_pc_2000,exp_instr_pc_2013,hbcu,flagship,ipeds_enrollment_2013,ipeds_enrollment_2000,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,grad_rate_150_p_2002,sat_avg_2013,sat_avg_2001,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,endowment_pc_2000,exp_instr_2012,exp_instr_2000,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000,enrollment_norm,price_norm,grad_norm,sat_norm,female_norm,netprice_norm
1090,0.57444632,74970.92898,39836.68372,Arkansas State University,3,AR,72401,5,Selective public,1,1,1,4,3164.7102,3949.5439,0,0,11544,11345,7086.686,3002.0718,0.359087778,0.385107424,980,,8379.9336,0.2449,32700,969.33893,47308072.48,33650075.48,0.006873264,0.11831709,0.006027478,0.012667158,2.8623629,20.584652,17.417784,4.2021923,3.593179,18.331303,32.460411,0.54811203,0.049656979,0.119883897,0.345873093,0.306990881,0.573034865,0.222291222
1091,0.52119958,70249.69388,31968.61091,Arkansas State University - Beebe,3,AR,72012,9,Two-year (public and private not-for-profit),1,2,1,999,2138.6199,2509.6733,0,0,4380,4899,2544,1590,0.374538745,0.26746167,,,5165,,,,17573176,7375268,0.009797918,0.068381302,0.013676261,0.000816493,0,6.1899681,3.5218782,32.44397,0,3.4151549,0,54.429028,0.018687832,0.028855402,0.361642637,,0.519611519,0.146674193
1089,0.49526814,76237.43459,40091.98048,Arkansas Tech University,3,AR,72801,5,Selective public,1,1,1,4,3002.9592,3620.1538,0,0,10482,4970,5862,2768,0.40727003,0.407239819,1030,,8433,0.1497,35000,1616.6661,38429860,15463649,0.011336898,0.038716577,0.013689839,0.016684491,7.1140938,14.09396,10.469799,4.0268455,0,24.026846,39.597317,0.67114097,0.045066075,0.095343059,0.395048794,0.367781155,0.493594071,0.223539373
1546,0.6419816,88486.62059,37495.44288,Armstrong Atlantic State University,3,GA,31419,5,Selective public,1,1,1,4,3599.9253,3922.0532,0,0,6377,5444,5266,2242,0.341301461,0.189808917,1005,995,12451,0.30019999,39400,462.89935,33487945,19785656,0.024859663,0.22894947,0.028067362,0.011828388,8.3617744,0,30.546076,11.262798,4.6075087,12.28669,32.935154,0,0.027320633,0.083400128,0.327720048,0.337386018,0.640794143,0.318044971
1116,0.38812786,140836.1458,53629.40625,Art Center College Of Design,4,CA,91103,8,Nonselective four-year private,2,1,0,9,17697.496,18250.4,0,0,1767,1459,37830,19600,0.643564356,0.8,,,40082,0.1833,51700,,39988000,18507622,0.30191457,0.01472754,0.085419737,0.18630339,86.597939,0,0,0,0,6.1855669,7.216495,0,0.007392133,0.735932991,0.636215168,,0.386098433,0.967941481
20789,0.39528963,105818.0472,32437.30092,Art Institute Of Colorado ,4,CO,80203,10,Four-year for-profit,3,1,0,999,2802.2681,3579.6907,0,0,1794,2090,17632,13998,0.388888889,0.510638298,,,24863,,32400,,7798850,5350407,0.040191386,0.026794259,0.051196173,0,72.885033,0,0,0,0,0,0,27.114967,0.007508851,0.331195896,0.37628866,,0.393283957,0.609982124
10195,0.4275775,84857.70898,31011.63153,Art Institute Of Fort Lauderdale ,3,FL,33316,10,Four-year for-profit,3,1,0,999,1881.5306,3414.7996,0,0,1924,3145,17704,13050,0.419512195,0.441860465,,,23328,,29500,,9217098,6308335,0.024165342,0.12527822,0.309062,0,44.211994,0.55788004,0,0,0,40.167362,0,15.062761,0.008070826,0.332638666,0.407543374,,0.425678918,0.573878069
21171,0.36325851,96153.09433,34363.50914,Art Institute Of Houston ,3,TX,77027,10,Four-year for-profit,3,1,0,999,2689.8267,2968.094,0,0,4866,551,17668,13010,0.376404494,,,,25482.756,,32900,,5936664.391,4459731,0.021778584,0.065335751,0.15789473,0,40,0,0,0,0,32.079208,0,27.920792,0.020788754,0.331917281,0.363546855,,0.361146598,0.624559131
25256,0.43673471,64366.3401,30903.11352,Art Institute Of New York City ,1,NY,10013,11,Two-year for-profit,3,2,0,999,8850.6289,4795.4971,0,0,1158,1281,19756,18685,0.268623025,,,,24615,,30300,,8285671,4466130,0.096799374,0.24746291,0.21779859,0.013270882,0,0,0,0,0,0,0,100,0.004759496,0.373757615,0.253543088,,0.4348665,0.604149026
8350,0.41170636,90855.07113,32093.79156,Art Institute Of Philadelphia ,1,PA,19103,10,Four-year for-profit,3,1,0,999,2422.0417,3886.5947,0,0,2494,2516,17920,16032,0.325367647,,,,25158,,31700,,13237790,7085938,0.048092209,0.12599364,0.04689984,0.004769475,68.313461,4.7700171,0,12.095401,0,8.6882458,0,6.1328793,0.010534871,0.336966977,0.311457702,,0.409755137,0.616920689
40513,0.35669783,93344.60826,33764.32634,Art Institute Of Phoenix ,3,KY,40219,10,Four-year for-profit,3,1,0,999,2422.2881,2500.1553,0,0,22102,4999,13361.6,8231.6621,0.263673925,0.687420983,,,20311.115,,25200,,2369709.574,1160817.005,0.01760352,0.20404081,0.075015001,0.00260052,13.233224,33.129986,26.935711,0.37541062,3.2379165,16.799625,1.2200844,5.0680432,0.095297998,0.245623597,0.248491944,,0.354564158,0.502919254
7470,0.37394604,83031.6895,30774.66393,Art Institute Of Pittsburgh ,1,PA,15219,10,Four-year for-profit,3,1,0,999,2916.9575,4191.8691,0,0,1544,2497,17632,12915,0.427597956,,,,25712.928,,29200,,9275628,7335829,0.00680817,0.086904287,0.007208651,0.015618742,100,0,0,0,0,0,0,0,0.00642813,0.331195896,0.415795852,,0.371869576,0.629972904
7819,0.51477832,102883.9385,30562.63682,Art Institute Of Portland ,4,OR,97209,10,Four-year for-profit,3,1,0,9,2868.9932,3439.1897,0,0,1348,666,17416,13230,0.313131313,,,,25466,,33000,,5736550,1652078,0.052552551,0.019519519,0.052552551,0.037537538,96.153847,3.8461537,0,0,0,0,0,0,0.005580844,0.326867586,0.298969072,,0.513168961,0.62416502
22913,0.45168939,117711.2161,34776.03628,Art Institute Of Seattle ,4,WA,98121,10,Four-year for-profit,3,1,0,999,2468.1716,4061.1245,0,0,1573,2561,17560,12780,0.328244275,,,,25843,,34100,,7821222,6339370,0.099960953,0.035532996,0.040218666,0.11128465,81.985291,5.8823528,0,0,0,0,0,12.132353,0.006553494,0.329753126,0.314393642,,0.449870781,0.63303227
25578,0.55154639,87538.40199,33476.07954,Art Institute Of York  - Pennsylvania,1,PA,17402,10,Four-year for-profit,3,1,0,999,3814.2102,5363.6445,0,0,462,465,17344,11700,,0.781818182,,,23336,,31300,,2912672,2432448,0.015053763,0.025806451,0.010752688,0.002150538,83.495148,8.7378645,0,0,0,0,0,7.7669902,0.001750768,0.325424816,,,0.550058982,0.574066234
10248,0.39495799,90425.84188,35526.8948,Art Institutes International Minnesota ,2,MN,55402,10,Four-year for-profit,3,1,0,999,2171.7637,3713.1711,0,0,1161,760,17416,,0.35678392,1,,,23610,,33000,,6808669,1764154,0.032894738,0.028947368,0.018421052,0,52.380951,0,0,0,0,0,0,47.619045,0.004772465,0.326867586,0.343521733,,0.392951217,0.580510866
1952,0.56226414,123413.013,39273.40234,Asbury College,3,KY,40390,6,Selective private,2,1,0,3,5803.313,6417.7524,0,0,1547,1359,26868,13884,0.643086817,0.574394464,1109.5,1145,18677,0.3427,34100,,10801845,7307501.5,0.005231689,0.009715994,0.011210762,0.016442452,20,10,1.25,6.25,17.083332,17.083334,28.333332,0,0.006441099,0.516271241,0.635727782,0.46443769,0.56081228,0.464483959
4033,0.51433694,73968.66063,27286.25683,Asheville Buncombe Technical Community College,3,NC,28801,9,Two-year (public and private not-for-profit),1,2,1,999,2513.1492,3272.0486,0,0,8092,4940,2033,1010,0.179104478,0.191056911,,,9353,,27400,89.124695,25141959,12476673,0.006882591,0.063562751,0.013157895,0.004655871,0,21.073559,32.604374,9.1451292,19.284294,9.1451292,0,8.7475147,0.03473438,0.018615742,0.162178797,,0.512726117,0.245178286
3012,0.6069364,103633.1471,43612.35932,Ashland University,2,OH,44805,6,Selective private,2,1,0,4,3583.3628,6210.8364,0,0,3639,6055,19852,15530,0.561320755,0.550925926,1030,1005,19027,0.25619999,39200,,33452898,22876672,0.004611564,0.086555518,0.012770486,0.015253636,2.3684211,43.421051,4.6052632,2.6315789,7.3684211,4.0789475,35.526314,0,0.015484574,0.375681308,0.552275822,0.367781155,0.605632707,0.472716154
11150,0.55590063,92144.84011,34116.47163,Asnuntuck Community College,1,CT,6082,9,Two-year (public and private not-for-profit),1,2,1,999,1802.7871,4035.2844,0,0,1715,1850,3866,1886,0.25,0.265957447,,,5242,,32400,,6474530,3023958,0.015675675,0.10432433,0.042702701,0.001081081,0,39.086292,9.1370554,38.578682,2.0304568,11.167513,0,0,0.007167343,0.055346265,0.234536083,,0.554427664,0.148485276
2118,0.60139859,148849.7908,64315.6083,Assumption College,1,MA,1609,6,Selective private,2,1,0,4,4711.4292,7322.2515,0,0,2240,2754,36160,18120,0.727272727,0.714617169,,1070,17214,0.25780001,52800,,18881058,13082565,0.007777323,0.006549324,0.017191976,0.006549324,14.806867,25.965666,9.8712444,9.8712444,0.64377683,9.4420605,29.399141,0,0.009436858,0.70246874,0.721649484,,0.600076529,0.430073384
5600,0.58055556,73254.09133,28995.78175,Athens Technical College,3,GA,30601,9,Two-year (public and private not-for-profit),1,2,1,999,4108.8184,2914.5886,0,0,4563,2747,2684,969,0.287640449,0.229508197,,,5389,,26900,,14120203,9669146,0.014925373,0.19767019,0.014197306,0,0,27.002289,53.775745,0,2.5171626,0.45766589,0,16.247139,0.019478919,0.031660789,0.272952623,,0.579164368,0.151942798
12165,0.57746476,52692.98153,26594.90912,Atlanta Metropolitan  State College,3,GA,30310,7,Nonselective four-year public,1,1,1,999,2661.2327,2222.9597,0,0,3016,1907,3058,1450,,0.063348416,,,10686,,26700,,6148881,5207261,0.003146303,0.92343998,0.002621919,0.065023594,0,2.1052632,3.1578948,93.684212,0,0,0,1.0526316,0.012791416,0.039155178,,,0.576063316,0.276531188
8543,0.55787784,41963.90234,20750.52409,Atlanta Technical College,3,GA,30310,9,Two-year (public and private not-for-profit),1,2,1,999,3598.9563,3932.1475,0,0,4859,2884,2740,1002,0.235655738,0.375,,,2891,,21900,,14373743,9216187,0.036061026,0.78363383,0.015950069,0.002427185,1.1594203,29.130434,16.376812,0,3.1884058,6.3768115,0,43.768116,0.020758493,0.032782943,0.219896063,,0.556411432,0.093188447
2596,0.54571325,72492.31194,31138.84557,Atlantic Cape Community College,1,NJ,8330,9,Two-year (public and private not-for-profit),1,2,1,999,2107.2932,2237.0066,0,0,7254,5162,5802,3633,0.154727794,0.168758717,,,15472,,28800,111.49709,17115245,10331948,0.077295624,0.1392871,0.078457959,0.010848508,0,25.369978,13.530656,45.665962,7.3995771,1.9027485,0,6.1310782,0.031111803,0.09414075,0.137299501,,0.544206495,0.389100574
1009,0.50273508,194404.8583,59378.07793,Auburn University,3,AL,36849,5,Selective public,1,1,1,3,5593.3047,9716.7031,0,0,19799,21860,10200,,0.679231693,0.675083663,1162.5,1105,13191,0.1726,45400,10927.558,241168372,125378568,0.011568264,0.069409579,0.008294227,0.008567063,8.3452892,29.387854,6.2171211,0,1.1956002,30.535629,24.318508,0,0.085342394,0.182269958,0.672617914,0.52887538,0.501085777,0.335450183
8310,0.61197007,84780.36575,38542.14011,Auburn University Montgomery,3,AL,36117,5,Selective public,1,1,1,4,3615.8796,5245.0801,0,0,4334,4900,9080,3030,0.270522388,0.26459854,994.5,985,9044,0.1629,34800,2480.251,25198418,18485196,0.017813567,0.31893608,0.011224988,0.008784773,6.5948858,31.897713,8.4791384,4.5760431,5.5181694,10.76716,32.166893,0,0.018488979,0.159826868,0.255481613,0.324620061,0.610683072,0.237910434
2334,0.53063345,153407.3376,52349.5839,Augsburg College,2,MN,55454,6,Selective private,2,1,0,4,5729.75,8099.0962,0,0,2716,3040,34431,16340,0.635696822,0.525974026,1152.5,1075,16471,0.39140001,44800,,29369207,17627456,0.032955717,0.055612769,0.009955373,0.033642292,9.5918369,29.183674,4.8979592,1.0204082,7.7551022,14.285714,33.265305,0,0.011494551,0.667822219,0.628185416,0.516717325,0.529076679,0.41259761
5599,0.6004343,58063.94436,25352.94893,Augusta Technical College,3,GA,30906,9,Two-year (public and private not-for-profit),1,2,1,999,4385.708,3459.9495,0,0,4379,3265,2614,978,0.201277955,0.447643979,,,8506,,22400,,13998254,11017162,0.017764166,0.50015312,0.018376723,0,0,22.280334,28.661087,0,0.20920502,4.8117156,0,44.037659,0.018683509,0.030258096,0.184809459,,0.599109041,0.225256374
1633,0.57327586,148707.0913,63057.76113,"Augustana College of Rock Island, IL",2,IL,61201,4,Highly selective private,2,1,0,2,7333.7476,8664.5967,0,0,2524,2230,37236,17913,0.78401122,0.743902439,,,16501,0.41330001,49600,,22428178,15574502,0.019730942,0.029596413,0.026008969,0.003587444,16.571428,20.571428,4.1904764,0.5714286,0.5714286,30.095238,27.428572,0,0.010664557,0.724030138,0.779557843,,0.571860523,0.413303227
3458,0.64115644,119812.8256,56115.485,"Augustana College of Sioux Falls, SD",2,SD,57197,6,Selective private,2,1,0,3,6084.6934,9716.7979,0,0,1697,1783,29214,14754,0.664335664,0.626631854,1120,,13828,0.31909999,42600,,16468398,10206892,0.003472222,0.005208334,0.001736111,0.016782407,11.838006,20.872274,9.0342684,2.1806853,3.4267912,15.264797,37.383179,0,0.007089531,0.5632815,0.65741475,0.477203647,0.639966246,0.350432778
1634,0.56552964,99982.84526,46524.26278,Aurora University,2,IL,60506,6,Selective private,2,1,0,4,4840.4985,4236.6108,0,0,3246,2391,21320,,0.576023392,0.427586207,1005,,13607,0.2405,41500,,19042619,11051436,0.022036474,0.15349545,0.086626142,0.000759878,1.9480519,24.350649,12.662337,2.5974026,16.883118,9.090909,32.467533,0,0.01378568,0.405097788,0.567281606,0.337386018,0.564088611,0.345234735
3543,0.57683742,152914.6209,65116.54269,Austin College,3,TX,75090,4,Highly selective private,2,1,0,2,7690.8232,11745.803,0,0,1207,1234,34840,15302,0.717717718,0.779069767,1195,1195,17558,0.41389999,47600,,14921908,9817219,0.08361204,0.045986623,0.061036788,0.020066889,23.353294,10.479042,0,3.2934132,0,25.4491,37.425152,0,0.004971318,0.676017954,0.711897465,0.568389058,0.575433896,0.438164456
12015,0.51364821,109773.504,36750.97092,Austin Community College,3,TX,78752,9,Two-year (public and private not-for-profit),1,2,1,999,1792.5077,2932.2766,0,0,41627,25735,8610,2142,0.059488692,0.033823529,,,7933,,34700,,121609355,51216976,0.059801828,0.066019043,0.21309501,0.012512143,10.476191,18.476191,24.952381,3.1428571,12,16,3.4285717,11.523809,0.179702326,0.150408785,0.040096706,,0.512035103,0.211779095
3478,0.57209885,83845.63543,37157.31942,Austin Peay State University,3,TN,37044,5,Selective public,1,1,1,4,3135.3408,5018.3735,0,0,9550,7121,7168,2831,0.363171355,0.311772316,955,990,13508,0.14049999,34700,401.10138,51908921,23975160,0.025683388,0.18954641,0.047011115,0.003003905,9.1194973,27.568134,8.5953875,19.916142,3.7735848,15.513626,15.513627,0,0.041037147,0.121513306,0.350040868,0.276595745,0.570679609,0.3429062
11621,0.034642033,84929.57892,43009.46694,Automotive Training Center,1,PA,19341,11,Two-year for-profit,3,2,0,999,4317.0703,8396.5127,0,0,645,198,,,0.633235287,0.735294118,,,10274.316,,43400,,3054217.8,853747,0.015151516,0.045454547,0.02020202,0.005050505,0,0,0,0,0,0,0,100,0.002541856,,0.625673128,,0.031440182,0.266848151
121,0.94262296,99756.54846,25206.68031,Aveda Institute,2,MN,55414,12,Less than two-year schools of any type,3,3,0,999,6248.8721,9317.0605,0,0,727,369,,,,,,,16904.635,,27700,,3235130.265,1673414,0.032520324,0.016260162,0.032520324,0,0,0,14.987715,0,0,0,0,85.012283,0.002896333,,,,0.942432655,0.422796947
26009,0.95081967,84806.25781,16463.96549,Aveda Institute Covington,3,LA,70433,12,Less than two-year schools of any type,3,3,0,999,8914.5957,10242.286,0,0,1707,138,,,,,,,13747,,17900,,15091479,807880,0,0.050724637,0.007246377,0,0,0,0,0,0,0,0,0,0.00713276,,,,0.950656551,0.348527613
3702,0.50395781,86056.16,42596.40498,Averett University,3,VA,24541,6,Selective private,2,1,0,5,3629.5894,9617.7422,0,0,877,2296,29150,14190,0.327731092,0.402684564,929,947.5,17174,0.3671,42300,,7537879,9689512,0.008787346,0.24487405,0.017574692,0.014645577,3.3898306,71.912834,1.4527845,4.3583536,3.3898306,2.1791768,11.380146,1.9370461,0.003544766,0.561999038,0.313869878,0.244984802,0.502312562,0.429132562
2449,0.63926941,138463.9635,50950,Avila University,2,MO,64145,6,Selective private,2,1,0,4,3564.1558,4988.7739,0,0,1401,1412,25700,12720,0.49122807,0.362637363,920,,16916,0.3892,41600,,9013069,4881020.5,0.011576136,0.14069457,0.030276047,0.053428318,8.6021509,27.956989,18.27957,1.6129034,4.8387098,3.7634411,34.946236,0,0.005809957,0.492866303,0.480737927,0.234042553,0.638072957,0.423064258
1117,0.6244204,172835.4881,47276.7129,Azusa Pacific University,4,CA,91702,6,Selective private,2,1,0,4,4716.8013,9326.1396,0,0,6543,6497,33096,15455,0.648584906,0.554298643,1030,1066.5,23084.711,0.2015,49000,,87677623,30171666,0.059079062,0.032725167,0.13003185,0.034752388,9.943182,29.545454,9.232955,20.738636,6.676136,4.8295455,19.034092,0,0.028038232,0.641070856,0.641339234,0.367781155,0.623174697,0.568155777
2121,0.37751856,292542.2134,134523.3345,Babson College,1,MA,2457,4,Highly selective private,2,1,0,2,10183.688,13442.27,0,0,2106,3397,45120,21952,0.907284768,0.837398374,1275,1250,19718,0.71789998,85500,,42767049,39229360,0.07367219,0.022272987,0.034837235,0.19531696,0,100,0,0,0,0,0,0,0.008857591,0.882013466,0.905373114,0.665653495,0.375453945,0.488968859
11074,0.58223289,49669.58983,26159.89379,Bainbridge State College,3,GA,39819,9,Two-year (public and private not-for-profit),1,2,1,999,2832.9663,2616.2175,0,0,2695,1311,3174,1404,0.059964727,0.105263158,,,4031,,24200,,7728379,2496959,0.021357743,0.33638445,0.006102212,0,0,16.101694,16.101694,51.694916,0,0,0,16.101694,0.01140377,0.041479641,0.040582557,,0.580847261,0.120001882
4673,0.66284072,70673.76008,26208.61749,Baker College,2,MI,48507,8,Nonselective four-year private,2,1,0,999,5467.3501,17086.186,0,0,32339,17710,8280,6408.1626,0.107296137,0.302325581,,,13314.853,,26500,,92993749,21062996,0.017335249,0.11154711,0.020615807,0,4.1529603,63.898029,20.55921,0,0.041118421,7.8125,0.82236844,2.7138157,0.139551371,0.143796088,0.088889872,,0.661722447,0.338363275
1903,0.54115587,150457.8955,51606.3189,Baker University,2,KS,66006,6,Selective private,2,1,0,4,14562.047,3618.5986,0,0,1897,828,26290,12300,0.52,0.573684211,982.5,,14556,0.131,48900,,11272425,11321809,0.010869565,0.04227053,0.020531401,0.003623188,6.7073174,31.097561,0,0,0,14.02439,48.170731,0,0.007954108,0.504689003,0.510103093,0.310030395,0.539633999,0.367555744
3014,0.5985437,105043.525,51732.97165,Baldwin Wallace University,2,OH,44017,6,Selective private,2,1,0,3,4786.9414,7850.2476,0,0,3425,4831,28814,15340,0.708843537,0.654028436,,1140,14658,0.36039999,44000,,31711500,20844776,0.009893644,0.042295326,0.01360376,0.007420233,11.187845,35.359116,1.7955801,8.5635357,3.4530387,8.9779005,30.662983,0,0.014559476,0.555266111,0.702840311,,0.59721217,0.369954841
1786,0.55561137,111459.0097,44329.07446,Ball State University,2,IN,47306,5,Selective public,1,1,1,4,5963.936,8165.1128,0,0,16300,19004,9344,3830,0.598793797,0.473112439,1095,1044,9178,0.3946,39000,2296.2947,165625358,111843592,0.006360856,0.060366973,0.014067278,0.000122324,9.8312788,15.606749,5.3212199,14.471123,5.8728099,13.108371,35.658665,0.12978585,0.07021662,0.165117025,0.590521504,0.446808511,0.554137444,0.241062188
32963,0.86301368,70166.98958,20455.73307,Baltimore School Of Massage,3,MD,21090,12,Less than two-year schools of any type,3,3,0,999,156.53104,5249.5928,0,0,357,146,,5966,,,,,17827.488,,28000,,2454733,906180,0.006849315,0.034246575,0,0,0,0,0,0,0,0,0,100,0.001296865,,,,0.862559331,0.444502964
13208,0.50200802,72203.76823,30429.30729,Baptist Bible College,2,MO,65803,8,Nonselective four-year private,2,1,0,999,1712.0659,3521.3333,0,0,305,852,9050,3164,0.365217391,0.438502674,,,11271,,29500,,1468405,1358412.25,0.003754693,0.007509387,0.036295369,0.008760952,0,7.2916665,0,0,77.083336,0,15.625,0,0.001072075,0.159225713,0.35212909,,0.500356305,0.290290714
2670,0.580531,87674.39154,28108.38005,Baptist Bible College Of Pennsylvania,1,PA,18411,8,Nonselective four-year private,2,1,0,999,2472.53,3763.6721,0,0,624,920,20250,8970,0.552238806,0.638888889,999.5,,16122,0.1424,30000,,4265485,2443317.75,0.007153076,0.004291846,0.008583691,0.004291846,0,8.5470085,0,4.2735043,49.572651,0,37.606838,0,0.002451076,0.383656621,0.543006617,0.330699088,0.579139726,0.404388936
