,super_opeid,female,par_mean,k_mean,mr_kq5_pq1,Web,name,region,state,zip,tier,tier_name,type,iclevel,public,hbcu,flagship,ipeds_enrollment_2013,sticker_price_2013,grad_rate_150_p_2013,sat_avg_2013,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000,acc_rate_2013,female_norm,enrollment_norm,price_norm,grad_norm,sat_norm,netprice_norm,acceptance_norm,Unnamed: 0,mr_q0,mr_q1,mr_q2,mr_q3,mr_q4,mr_q5
633,2866,0.83393103,131569.6545,44520.66074,0.036484793,www.fitnyc.edu,Fashion Institute Of Technology,1,NY,10001,5,Selective public,1,1,1,0,0,9566,6870.0,,,7597.0,0.55159998,44100.0,0.13815974,0.077533863,0.10228865,0.11013545,33.826828000000006,46.209064,0.0,0.0,0.0,7.357559200000001,7.4472857,5.1592641,0.44840002,0.833380221,0.041106313,0.11554184,,,0.203876188,0.41512035700000005,627,10393.813313999995,-94403.492241,-20052.908226,10095.516,25600.851539,48867.738335
634,1003,0.55197656,77458.80235,31064.804360000002,0.007195361999999999,www.faulkner.edu,Faulkner University,3,AL,36109,6,Selective private,2,1,0,0,0,2617,18750.0,0.228668942,,18130.0,,37600.0,0.002942413,0.38335434,0.005884826,0.004203447,0.74404764,80.803574,0.0,8.4821424,5.654761799999999,2.2321429,2.0833333,0.0,,0.550490578,0.011066585,0.35359891,0.21276520899999998,,0.45161821399999996,,628,15827.487917,-81713.56683940001,-13034.609947999998,10631.714859,34107.958852,48671.751469
635,2928,0.58564693,52479.57138,31248.670439999998,0.024320803999999998,www.uncfsu.edu,Fayetteville State University,3,NC,28301,5,Selective public,1,1,1,1,0,5410,4655.0,0.321505376,885.0,4826.0,0.45039999,31100.0,0.017269293,0.76227736,0.039125741,0.005396654,7.080925,20.809248,2.4566474,0.86705202,14.450867,14.017341,40.317917,0.0,0.54960001,0.584272625,0.023140402999999997,0.07115662099999999,0.307515796,0.191489362,0.138700724,0.522426042,629,9837.522378,-95699.2530168,-23406.760135000004,8811.737185,26491.631242400003,47585.791287
636,7640,0.53862458,58888.95394,28438.82682,0.018817433999999997,www.faytechcc.edu,Fayetteville Technical Community College,3,NC,28303,9,Two-year (public and private not-for-profit),1,2,1,0,0,12398,2394.0,0.072303922,,4506.0,,27700.0,0.022382671,0.37785801,0.079061374,0.00048134800000000004,0.5970149,24.378109,20.199005,21.492538,11.940299000000001,4.8756218,0.0,16.517414000000002,,0.537094313,0.053348723,0.025849631,0.053176167,,0.131174146,,630,18071.315066000006,-83854.0232612,-14294.343478,17216.227708000002,34744.345246000004,49237.702453
637,8597,0.46554935,81433.79261,28948.296510000004,0.015292063,www.frc.edu,Feather River College,4,CA,95971,9,Two-year (public and private not-for-profit),1,2,1,0,0,1782,1446.0,0.286919831,,9405.0,,26900.0,0.020179372,0.025784752999999997,0.033632286000000004,0.010089686,0.0,7.272727000000001,0.0,52.727272,1.8181819,30.909091999999998,7.272727499999999,0.0,,0.463776711,0.007456976,0.006853158000000001,0.272217147,,0.246401355,,631,21563.98571,-79306.7707338,-14093.841384999998,17700.458732,45233.193633999996,54906.734085000004
638,2610,0.71269488,90279.75826,41566.63413,0.024379453,www.felician.edu,Felician College,1,NJ,7644,6,Selective private,2,1,0,0,0,1621,30605.0,0.45918367299999996,875.0,16580.0,0.1181,41400.0,0.046495955,0.12061995,0.12601078,0.021563342000000003,8.695652,9.42029,39.855072,4.347826,0.0,2.173913,35.507248,0.0,0.8819,0.711741961,0.0067609919999999995,0.5911550179999999,0.448032821,0.179331307,0.415161351,0.874774677,632,-6.7961059999997815,-97989.336546,-36225.5830752,2130.4345040000007,17102.589916900004,36610.728317
639,2260,0.41809008,96245.50628,47433.32389,0.01697208,www.ferris.edu/,Ferris State University,2,MI,49307,5,Selective public,1,1,1,0,0,13477,10556.0,0.5012690360000001,,9469.0,0.24100000000000002,40300.0,0.016350839,0.10362750000000001,0.01256091,0.024472117,3.3224144,21.197941,22.976135,2.9948525000000004,11.137108,24.005615,4.5858679,9.7800655,0.759,0.41616003100000004,0.058013115999999997,0.189403655,0.490985923,,0.24790667,0.744459755,633,-3839.40129,-99859.081676,-29479.154044,-2050.1313800000025,15326.157065899995,27063.85883680001
640,3711,0.38845554,93533.9499,41360.54792,0.016068541999999998,www.ferrum.edu,Ferrum College,3,VA,24088,6,Selective private,2,1,0,0,0,1512,29795.0,0.318095238,840.0,13567.0,0.25889999,36500.0,0.007658643000000001,0.19146608,0.016411379,0.0032822759999999998,8.8888893,15.555554999999998,2.2222223,5.9259262,13.333333999999999,29.629628999999998,24.444443,0.0,0.74110001,0.38642719999999997,0.006289798,0.574923854,0.30403534600000004,0.136778116,0.34429391299999995,0.725479805,634,-2377.651336000001,-98504.487147,-39870.188227800005,-5151.150951899999,19346.0470623,34230.37453
641,7532,0.50633913,76683.69178,31572.321939999998,0.013223222,www.flcc.edu,Finger Lakes Community College - SUNY Office Of Community College,1,NY,14424,9,Two-year (public and private not-for-profit),1,2,1,0,0,6389,4456.0,0.264945652,,7933.0,,29800.0,0.00535676,0.017141633,0.009856439,0.000857082,4.6703296,18.681318,10.302197,34.065933,10.027472,20.604395,1.6483517,0.0,,0.504701781,0.027372507,0.067168964,0.24978989199999999,,0.211779095,,635,9873.934999,-89383.543873,-23441.029849499995,9164.018173999999,28123.997376,48188.22125
642,2150,0.72011662,80789.60507,30406.95577,0.023498505,www.fisher.edu,Fisher College,1,MA,2116,8,Nonselective four-year private not-for-profit,2,1,0,0,0,1930,28260.0,0.43859649100000003,,28411.0,0.37270001,28200.0,0.030403173,0.12029082,0.070720419,0.054857899,0.0,28.360958,27.624309999999998,5.893186099999999,14.548803,14.364641,9.2081032,0.0,0.62729999,0.7191883170000001,0.008096763,0.544164796,0.42702116100000004,,0.69343306,0.604813893,636,13442.589991999996,-87050.00270499999,-26474.397758,12806.364206,36918.047294,48714.355663
643,2184,0.59411764,98777.63547000001,46073.492289999995,0.017469816000000003,WWW.FSC.EDU,Fitchburg State University,1,MA,1420,5,Selective public,1,1,1,0,0,4245,9260.0,0.50286533,1005.0,8845.0,0.2789,42100.0,0.016059296,0.037677578999999996,0.029956764,0.014823966000000001,2.644628,14.214876,12.727273,1.4876033000000002,5.950413200000001,13.719007999999999,49.256199,0.0,0.7211,0.59277143,0.018104242,0.163433793,0.49261513,0.33738601799999995,0.23322984300000002,0.704273135,637,-7229.559424999998,-107084.371573,-45820.5077104,-4510.259662000001,14336.495319299998,28854.595875200004
644,7893,0.64460784,128790.4818,43348.28906,0.015132731000000002,www.flagler.edu,Flagler College,3,FL,32084,6,Selective private,2,1,0,0,0,3317,14799.463,0.630885122,1050.0,17514.0,0.50129998,37200.0,0.00874317,0.012021858,0.024590163999999998,0.026775956,19.329897,21.391752,0.0,5.1546392,0.0,0.0,54.123711,0.0,0.49870002,0.643429093,0.014092605,0.274436177,0.623274506,0.392097264,0.437129551,0.468455105,638,1581.8761230000018,-107258.984049,-32448.6800958,1249.1272019999988,20930.464161400007,40801.409673
645,6777,0.55734193,65496.9067,29934.283610000002,0.018682133,www.fvcc.edu,Flathead Valley Community College,4,MT,59901,9,Two-year (public and private not-for-profit),1,2,1,0,0,2216,5209.0,0.196261682,,7597.0,,25000.0,0.007135016,0.0032930840000000004,0.014818881,0.0032930840000000004,1.5873016000000002,19.047619,3.1746032000000004,67.06349200000001,2.3809524,5.5555553,0.0,1.1904762,,0.555873744,0.009333109000000001,0.082257935,0.179689758,,0.203876188,,639,15588.084358000002,-79666.08878389999,-17996.558108999998,12450.695964,36051.219552,42170.1819994
646,3990,0.62328178,55543.7372,27030.27654,0.014684206000000002,www.fdtc.edu,Florence - Darlington Technical College,3,SC,29501,9,Two-year (public and private not-for-profit),1,2,1,0,0,5991,4198.0,0.11597374199999999,,5540.0,,25100.0,0.005243838000000001,0.44022024,0.003670687,0.0,0.0,13.539193,41.092636,8.313539500000001,12.826603,13.064134,0.0,11.163896000000001,,0.6220323,0.025651998999999998,0.061999038,0.097746396,,0.155494402,,640,16784.830300999998,-82818.5714952,-17735.297321500002,15517.179377000004,29846.521380000002,48340.10446999999
647,1480,0.58136278,73603.98865,46411.50677,0.032663292999999996,www.famu.edu,Florida Agricultural & Mechanical University,3,FL,32307,5,Selective public,1,1,1,1,0,8930,5785.0,0.40938511299999997,941.5,10326.0,0.55000001,37300.0,0.005417017,0.94256097,0.008685906,0.007471747,4.0370617,14.228988000000001,13.964262,3.1105227,8.7359371,25.678358,30.244871000000003,0.0,0.44999999,0.579974265,0.038356958,0.093800096,0.397207487,0.260182371,0.268063788,0.41681685799999996,641,-1949.1383309999999,-103783.703462,-35833.939687300015,-826.4082299999973,17856.621431000003,30214.492376
648,1481,0.58641481,121982.2715,45817.91821,0.03070315,www.fau.edu/,Florida Atlantic University,3,FL,33431,5,Selective public,1,1,1,0,0,25790,4831.0,0.410456496,1050.0,10215.0,0.52270001,41400.0,0.042866942000000005,0.15357795,0.11899863,0.054583902999999996,10.448213,23.77347,7.6620231,6.1477895,7.328891800000001,16.626286999999998,28.013325,0.0,0.47729999,0.5850430520000001,0.111240798,0.074683392,0.39830096,0.392097264,0.265453006,0.44576394799999997,642,1823.7557779999988,-103814.336523,-33957.503883000005,5087.982725000002,20642.447029000006,39149.183031
649,1482,0.50566894,97335.90249,34092.57403,0.010077563000000001,www.floridacollege.edu,Florida College,3,FL,33617,8,Nonselective four-year private not-for-profit,2,1,0,0,0,558,15330.0,0.497816594,1055.0,15421.0,0.41249999,36900.0,0.0018621970000000001,0.013035382,0.042830542,0.013035382,0.0,0.0,0.0,96.987953,3.0120482,0.0,0.0,0.0,0.58750001,0.504029368,0.002165765,0.285067329,0.48746229700000004,0.39817629200000004,0.387901025,0.562612662,643,15971.511893000004,-91495.75154900001,-21705.522377,11328.153287999996,33814.332212,62488.11024499999
650,30086,0.875,73897.84115,19082.80859,0.0,www.fcnh.com,Florida College Of Natural Health,3,FL,32751,11,Two-year for-profit,3,2,0,0,0,970,,0.723145072,,18250.881,,24300.0,0.007337526,0.087002099,0.24318658,0.004192872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,0.8745854059999999,0.003946794,,0.7174367229999999,,0.454461403,,644,29600.4136428,-72542.194903,-3180.0331359999986,20271.8309804,53495.6641042,69020.032458
651,1501,0.55801105,63584.054639999995,29554.50839,0.016626302,www.lakecitycc.edu,Florida Gateway College,3,FL,32025,7,Nonselective four-year public,1,1,1,0,0,3057,3100.0,,,4010.0,,30200.0,0.010265983000000001,0.104993,0.024265049,0.007932805,0.0,4.922279799999999,18.264248000000002,22.279792999999998,37.305698,12.694301,0.0,4.533679,,0.5565450829999999,0.012968655,0.039996794,,,0.11950795,,645,14638.371493,-84218.95250600003,-17395.965150000004,9379.205692,35486.569066000004,42670.78349900001
652,32553,0.59868419,103619.5079,43469.076030000004,0.018777234,www.fgcu.edu,Florida Gulf Coast University,3,FL,33965,5,Selective public,1,1,1,0,0,12907,6118.0,0.44161233,1050.0,10778.0,0.34209999,41200.0,0.01477998,0.044004031,0.084313065,0.00738999,0.0,25.352111999999998,17.183098,13.802817000000001,12.676055999999999,0.0,30.985915999999996,0.0,0.65790001,0.597353126,0.055549071,0.10047290800000001,0.430099182,0.392097264,0.278695079,0.637260103,646,-475.1330860000016,-107590.9717263,-34256.81747,-1511.7013609999995,22327.259338,36204.286505
653,1469,0.33741081,117847.8296,62128.01899,0.037505582,www.fit.edu,Florida Institute Of Technology,3,FL,32901,6,Selective private,2,1,0,0,0,3257,37990.0,0.543703704,1155.0,27015.0,0.3955,53100.0,0.025086079,0.040334482000000005,0.04771274,0.2725037,0.0,7.058823599999999,0.0,0.47058824,0.0,69.176468,7.058823599999999,16.235294,0.6045,0.335213168,0.013833231999999999,0.739139147,0.534295533,0.519756839,0.660598363,0.580638312,647,-13996.7303286,-120423.647532,-48842.068940599995,-9847.882553000003,6999.0351194999985,21507.5386274
654,9635,0.57409668,93458.26823,52704.92448,0.052249580999999996,www.fiu.edu,Florida International University,3,FL,33199,5,Selective public,1,1,1,0,0,39142,6497.0,0.516099071,1080.0,9183.0,0.56959999,45100.0,0.035466403,0.14457326,0.54614449,0.07135230299999999,5.6699781,29.416040000000002,9.9830389,2.8592197999999995,7.7295856,17.591471,26.750666,0.0,0.43040001,0.572684065,0.168959957,0.10806749,0.506121732,0.428571429,0.241179791,0.39603435299999995,648,-4424.176605999999,-110378.212829,-39723.212413,-5052.348683000002,17864.596777000002,32461.323976999996
655,1486,0.5546875,47531.41276,29351.67513,0.025294451000000003,www.fmuniv.edu,Florida Memorial University,3,FL,33054,6,Selective private,2,1,0,1,0,1517,14776.0,0.396078431,,16142.0,0.58410001,27700.0,0.0,0.88413095,0.033249371,0.078085646,11.038961,22.077923000000002,0.0,1.9480519,9.090909,7.7922077000000005,45.454544,2.5974026,0.41589999,0.55321051,0.006311412,0.273966015,0.38362644,,0.40485934700000004,0.38065950299999995,649,10707.0154882,-98622.9805212,-23124.974978,9611.269394,32767.5797011,54820.43210800001
656,1488,0.61500412,117392.4731,45938.63965,0.01863743,www.flsouthern.edu,Florida Southern College,3,FL,33801,6,Selective private,2,1,0,0,0,2416,29990.0,0.581560284,1130.0,17742.0,0.5011,37600.0,0.011568123,0.066409595,0.045415595,0.037275065,6.4080944,34.232715999999996,8.431703599999999,5.5649242,4.3844857,10.623946,30.354132,0.0,0.4989,0.613727185,0.010197686,0.578831356,0.5729326610000001,0.489361702,0.442492238,0.46866715,650,-971.5279380000012,-104732.798297,-38008.567273,269.7791159999997,22818.639877,34343.3736966
657,1484,0.56834948,79549.82851,33029.806939999995,0.015607346000000001,www.fscj.edu,Florida State College At Jacksonville,3,FL,32202,7,Nonselective four-year public,1,1,1,0,0,28134,2609.0,,,5978.0,,32100.0,0.043046359000000006,0.22055860000000002,0.042086570999999996,0.011853345,0.38066235,10.277884,15.949753,68.024361,2.093643,1.2181195,0.11419871,1.9413779999999998,,0.5669178029999999,0.12137364,0.030157903,,,0.165796406,,651,10854.330993000003,-90325.229406,-20284.164247,9876.501905,29710.95458,45031.57982099999
658,1489,0.582537,139113.5195,55925.90263,0.021649536,www.fsu.edu,Florida State University,3,FL,32306,5,Selective public,1,1,1,0,0,32528,6507.0,0.768827767,1205.0,11542.0,0.43189999,44000.0,0.027164057000000002,0.12253433,0.077088192,0.010473335,10.814116,27.935011,4.7344513,8.438155199999999,7.7568135,7.8965759,32.424877,0.0,0.56810001,0.58115238,0.140368396,0.108267874,0.764061329,0.580547112,0.296664785,0.5420422020000001,652,-5626.455161999999,-110562.005688,-38015.27623800001,-3778.927681000001,16624.2836145,30050.128739999996
659,22187,0.42261904,48193.02297,24717.29079,0.017720211,,Florida Technical College,3,FL,32826,10,Four-year for-profit,3,1,0,0,0,4330,,,,13920.0,,26900.0,0.008756568000000001,0.32224169,0.30472854,0.00525394,0.0,35.763889,0.0,0.0,0.0,34.722221000000005,0.0,29.513889000000002,,0.420704012,0.018471687,,,,0.352596669,,653,24044.891843,-82837.28420560001,-11617.002467999995,26740.013552000004,46573.7081733,46168.774678
660,2464,0.69300914,140073.8906,46043.60286,0.009016399,www.fontbonne.edu,Fontbonne University,2,MO,63105,6,Selective private,2,1,0,0,0,1328,23130.0,0.409326425,1095.5,15848.0,0.34760001,40200.0,0.008714597,0.18155411,0.00798838,0.018881626000000002,5.6338029,54.225353000000005,5.6338029,2.4647887,0.70422536,4.2253523,27.112677,0.0,0.65239999,0.691990928,0.005494387,0.441367425,0.397147588,0.44741641299999996,0.39794430299999994,0.63142825,654,-499.6255769999988,-102476.5986235,-18910.810605000002,3876.269295000004,14907.493595400005,34648.732561900004
661,19,0.46625564,120318.3852,42251.746210000005,0.025509099999999996,,Foothill-Deanza Community College District,4,CA,95014,9,Two-year (public and private not-for-profit),1,2,1,0,0,38075,1545.5017,0.606405913,,4373.7144,,45156.297,0.305143,0.0311663,0.11019127,0.037415795,3.7288136,19.171375,15.329567,33.370998,1.7702448,8.9642191,4.896421900000001,12.768361,,0.46448534399999997,0.164347439,0.00884702,0.598290571,,0.128062715,,655,10146.997714,-87893.08603800001,-21158.306571,9572.899859000003,29318.580608,44356.060076
662,2722,0.59130019,187958.38100000002,80400.70418,0.039781969,www.fordham.edu,Fordham University,1,NY,10458,4,Highly selective private,2,1,0,0,0,8345,45238.0,0.805113636,1250.0,22577.0,0.52869999,55400.0,0.047789384000000004,0.052368008,0.11775647,0.013592789,14.334470999999999,22.269625,0.0,5.9726963,0.68259388,9.215017300000001,47.525597,0.0,0.47130001,0.589944635,0.03582807,0.8843780059999999,0.8010953609999999,0.6352583589999999,0.5562141310000001,0.439401971,656,-11844.168519500005,-118589.717817,-40209.28580100001,-10651.644829,8810.684853699997,24536.0156541
663,5317,0.54860139,75645.00001,27207.1106,0.005303305,www.forsythtech.edu,Forsyth Technical Community College,3,NC,27103,9,Two-year (public and private not-for-profit),1,2,1,0,0,9528,2056.0,0.143315508,,5310.0,,25700.0,0.014163823,0.24436860000000002,0.013822526000000002,0.009044369,0.0,35.866261,25.227964,8.0547113,4.4072948,12.917933,0.0,13.525835999999998,,0.547104214,0.040942043,0.019076627,0.12565191,,0.150084674,,657,16037.5035566,-84304.85469899999,-15003.447877,14239.481396999998,36580.323157,47282.068683
664,1915,0.5248307,81363.81813,42354.00798,0.013584882,www.fhsu.edu,Fort Hays State University,2,KS,67601,5,Selective public,1,1,1,0,0,11433,4469.0,0.43977591,,8488.0,0.1083,37400.0,0.040289722,0.013128111999999999,0.027387957999999997,0.0,8.394160300000001,14.720195,15.815085,3.0413625,6.569343099999999,20.681265,30.778589,0.0,0.8917,0.523254682,0.049177139,0.067429465,0.42822489799999996,,0.22483300399999998,0.88516594,658,-2147.339279,-101544.119253,-29891.911094000006,-4709.816292999997,17375.6003553,33545.2061858
665,1353,0.44285145,144700.6965,39080.15136,0.008525145999999999,www.fortlewis.edu,Fort Lewis College,4,CO,81301,5,Selective public,1,1,1,0,0,3984,7252.0,0.36616454200000004,1061.0,10617.0,0.125,34000.0,0.009801634,0.009334889,0.045974329,0.021703617999999997,16.400581,19.448477,0.0,24.963715,0.0,13.352685000000001,25.834543,0.0,0.875,0.441003528,0.016975969,0.123196537,0.35309577,0.405471125,0.27490827,0.8674583790000001,659,6146.103363,-93926.937637,-26446.000346,10081.825052,24931.055613,41580.23034900001
666,58,0.44097221,58993.71856,27469.651960000003,0.012328223999999999,,Fort Myers Institute Of Technology And Cape Coral Institute Of Technology,3,FL,33916,9,Two-year (public and private not-for-profit),1,2,1,0,0,1146,,0.5712435229999999,,5688.4658,,26226.701,0.004024145,0.19114688,0.13480885,0.0,1.4778326000000002,21.182266000000002,39.408867,0.0,0.0,3.4482758000000002,0.0,34.482758000000004,,0.439118055,0.004707622,,0.562403184,,0.1589864,,660,21456.26909,-84836.16196659999,-3649.9081674999957,10088.714982999998,38018.200942,65328.987633
667,1916,0.51298118,64409.3005,30426.538930000002,0.012158751,www.fortscott.edu,Fort Scott Community College,2,KS,66701,9,Two-year (public and private not-for-profit),1,2,1,0,0,1931,2760.0,0.674897119,,4012.0,,26900.0,0.010733453,0.058437685999999996,0.014907573,0.007751938000000001,0.80971658,1.3157895,34.919028999999995,5.060728500000001,0.20242915,1.2145749,6.174089,50.303641999999996,,0.511365861,0.008101086,0.033183713,0.668193967,,0.119554991,,661,13492.031962,-84742.9854982,-15585.14223,10358.613872000004,28176.677476999997,45963.894316000005
668,1566,0.51793528,55838.204639999996,34139.17136,0.028276326,www.fvsu.edu,Fort Valley State University,3,GA,31030,5,Selective public,1,1,1,1,0,2858,6448.0,0.302259887,875.0,13336.0,0.67269999,28900.0,0.001808318,0.94439423,0.005877034000000001,0.014014467,7.6595745,14.893617,2.1276596000000003,0.0,15.319149,22.553192000000003,37.446808000000004,0.0,0.32730001,0.516336392,0.012108401000000001,0.107085604,0.287873493,0.179331307,0.338860664,0.286714024,662,6391.446825999999,-98531.27292999999,-27380.711229,9782.212989,22987.2512724,36102.0790176
669,34244,0.79136693,42393.37109,25909.61914,0.040602647,www.medvance.org,"Fortis College of Houston, TX",3,TX,77057,12,Less than two-year schools of any type,3,3,0,0,0,715,,0.6741405079999999,,19841.688000000002,,,0.023529412000000003,0.45882353,0.12941177,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.790674946,0.002844458,,0.667421756,,0.491878069,,663,16671.470941,-84529.546183,-24578.897899400006,-5093.9138779999985,50307.35717200001,79959.43327200001
670,22455,0.80748665,58020.78385,17015.69824,0.004277433,,"Fortis College of Largo, FL",3,FL,33771,10,Four-year for-profit,3,1,0,0,0,713,21833.961,0.508393285,,17213.527,,20900.0,0.009302326,0.50232559,0.21860465,0.0,0.0,0.0,76.027397,0.0,0.0,0.0,0.0,23.972603,,0.806848131,0.002835813,0.415396782,0.49825706399999997,,0.430062259,,664,34922.431531699985,-72137.29235080001,-7790.8432367999985,40536.49839832,55322.01785500001,84358.875363
671,23427,,53349.573260000005,19718.53216,0.001297455,vstsuccess.com,"Fortis College of Richmond, VA",3,VA,23230,11,Two-year for-profit,3,2,0,0,0,1104,14888.618,0.527871733,,24691.754,,25600.0,0.0,0.03846154,0.0,0.0,0.0,77.77777900000001,22.222220999999998,0.0,0.0,0.0,0.0,0.0,,,0.004526061,0.276222708,0.518137129,,0.605954323,,665,33316.3586404,-69380.552525,2214.8130802000005,22635.4420088,62819.679897899994,57168.131472
672,23263,0.85546875,46762.23698,23804.2181,0.01496817,www.medvance.org,"Fortis Institute of Palm Springs, FL",3,FL,33461,11,Two-year for-profit,3,2,0,0,0,742,15220.236,0.552396577,,18727.977,,23200.0,0.0,0.0,0.0,0.0,0.0,57.5,42.5,0.0,0.0,0.0,0.0,0.0,,0.8549893759999999,0.002961176,0.282867826,0.543167641,,0.46568296600000003,,666,20109.4508528,-84617.60353200001,-11988.617187999998,20564.8103062,29303.3356215,43090.663982699996
673,25228,0.91772151,77194.02865,34451.44531,0.020481298000000002,www.foxcollege.edu,Fox College,2,IL,60638,11,Two-year for-profit,3,2,0,0,0,387,15180.0,0.7419354840000001,,15602.0,0.33129999,35300.0,0.0,0.055944055,0.63636363,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66870001,0.917448613,0.0014265520000000002,0.282061558,0.736614566,,0.392158246,0.648711699,667,13022.868155,-95382.629564,-34640.0251519,9113.607898599996,44970.74145399999,51791.599342
674,9744,0.46779731,81514.65616,34466.18712,0.005808029,www.fvtc.edu,Fox Valley Technical College,2,WI,54912,9,Two-year (public and private not-for-profit),1,2,1,0,0,10511,4289.0,0.37674418600000004,,6137.0,,35200.0,0.015721422,0.006317955,0.009403466999999999,0.0,2.6799388,25.497702,30.398163,0.0,8.8820829,13.323123999999998,0.0,19.218988,,0.466032127,0.04519143900000001,0.063822539,0.36389355100000004,,0.169536175,,668,4037.6673090000013,-91978.1198932,-24622.59461,6303.943786999997,21579.0972744,36824.27771040001
675,9226,0.61019111,81505.38386,38398.70995,0.014445205,www.fmarion.edu,Francis Marion University,3,SC,29506,5,Selective public,1,1,1,0,0,3714,9738.0,0.405927835,955.0,10478.0,0.43329999,32300.0,0.007876835,0.30898675,0.005012531,0.022914427999999997,7.9331942,18.789145,0.0,2.0876827000000002,0.0,29.645094,41.544884,0.0,0.56670001,0.608898212,0.01580879,0.173012183,0.393678924,0.276595745,0.271638912,0.540557736,669,1837.860795,-101118.505134,-28567.294329,978.1141710000003,19584.7971939,37955.921828
676,22227,0.48196721,72334.08813999999,25256.186,0.008632381,www.francistuttle.com,Francis Tuttle Technology Center School District No. 21,3,OK,73142,12,Less than two-year schools of any type,1,3,1,0,0,2014,,,,9628.0,,30100.0,0.052375153,0.10353228,0.035322778,0.0,0.0,28.717949,21.282051,0.0,0.0,1.0256411,0.0,48.974358,,0.480249025,0.008459886,,,,0.251646439,,670,23285.694300000006,-83531.895418,-9751.400799000005,21551.675203000006,46256.967151,57263.31687
677,3036,0.62348557,140660.6259,37497.34604,0.006215165999999999,www.franciscan.edu,Franciscan University Of Steubenville,2,OH,43952,6,Selective private,2,1,0,0,0,2112,23930.0,0.736238532,1180.0,20895.0,0.2393,35500.0,0.015285126000000001,0.01058201,0.042328041,0.031746034,10.0,10.75,9.5,9.0,26.0,8.5,26.25,0.0,0.7607,0.622236766,0.008883529,0.457398205,0.730800151,0.550151976,0.516652554,0.7462623209999999,671,19231.109528999998,-76862.417248,-23265.447029000006,20793.539906,39310.382982999996,58111.037795
678,3265,0.48954985,281373.8709,70874.24341,0.012550002,WWW.FANDM.EDU,Franklin & Marshall College,1,PA,17604,2,Other elite schools (public and private),2,1,0,0,0,2297,48514.0,0.873462214,,10475.0,0.60689998,54800.0,0.036997885,0.030655392000000004,0.024841437,0.07875264400000001,20.879122,14.285714000000002,0.0,10.54945,0.0,21.318682,32.967033,0.0,0.39310002,0.487856815,0.009683262,0.9500240459999999,0.870853188,,0.27156835100000004,0.356483944,672,-10374.433610099997,-110292.5146447,-38606.082475,-8590.2999052,10504.1524549,26488.504333200002
679,33283,0.91666669,39662.83984,17383.01367,0.021521056,www.franklincareer.edu,Franklin Career Institute,1,NY,11550,12,Less than two-year schools of any type,2,3,0,0,0,711,,,,6003.0,,19600.0,0.0,0.78191489,0.16489361,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.916390294,0.0028271670000000002,,,,0.16638442,,673,29030.7895718,-73194.55404199999,-4697.712906600001,11405.321033000006,51054.64678389999,44363.6306331
680,1798,0.52052981,104945.5756,48019.19827,0.011643651999999999,www.franklincollege.edu,Franklin College Of Indiana,2,IN,46131,6,Selective private,2,1,0,0,0,1014,28185.0,0.571022727,1020.0,12792.0,0.3998,41000.0,0.005882353000000001,0.023529412000000003,0.009803922,0.0,5.5555553,6.1728396,0.0,8.0246916,0.0,11.111111,69.13580300000001,0.0,0.6002,0.518939527,0.0041370009999999995,0.542661911,0.562177835,0.35562309999999997,0.326065481,0.57607888,674,-7214.370568,-115073.40498,-27329.345242000003,-6719.8114780000005,11745.0724504,27336.834115599995
681,2575,0.4968102,107246.19300000001,42566.34156,0.013234765,www.fpc.edu,Franklin Pierce University,1,NH,3461,6,Selective private,2,1,0,0,0,1671,31782.0,0.44090056299999997,950.0,23571.0,0.15279999,38000.0,0.010073875,0.030221626,0.028206849,0.025520482999999997,7.723577499999999,16.666667999999998,0.0,14.634147,6.0975609,16.260162,38.617886,0.0,0.84720001,0.495141245,0.006977136,0.614740301,0.429372739,0.270516717,0.579593565,0.837981133,675,-1678.664662,-102554.14629,-35974.0830041,-3071.146709000001,25385.983889,30318.2108894
682,2575,0.4968102,107246.19300000001,42566.34156,0.013234765,www.fpc.edu,Franklin Pierce University,1,NH,3461,6,Selective private,2,1,0,0,0,1671,31782.0,0.44090056299999997,950.0,23571.0,0.15279999,38000.0,0.010073875,0.030221626,0.028206849,0.025520482999999997,7.723577499999999,16.666667999999998,0.0,14.634147,6.0975609,16.260162,38.617886,0.0,0.84720001,0.495141245,0.006977136,0.614740301,0.429372739,0.270516717,0.579593565,0.837981133,675,-1678.664662,-102554.14629,-35974.0830041,-3071.146709000001,25385.983889,30318.2108894
